Entity,Year,regime_lied,exelec_lied,legelec_lied,opposition_lied,competition_lied,male_suffrage_lied,female_suffrage_lied,electdem_age_lied,electdem_age_group_lied,polyarchy_age_lied,polyarchy_age_group_lied,poliberties_lied,electdem_exp_lied,polyarchy_exp_lied,number_nonelectaut_lied,number_onepaut_lied,number_multipautne_lied,number_multipaut_lied,number_excldem_lied,number_maledem_lied,number_electdem_lied,number_poly_lied,number_electdem_18_lied,number_electdem_30_lied,number_electdem_60_lied,number_electdem_90_lied,number_electdem_91plus_lied,number_poly_18_lied,number_poly_30_lied,number_poly_60_lied,number_poly_90_lied,number_poly_91plus_lied,pop_nonelectaut_lied,pop_onepaut_lied,pop_multipautne_lied,pop_multipaut_lied,pop_excldem_lied,pop_maledem_lied,pop_electdem_lied,pop_poly_lied,pop_missreg_lied,pop_electdem_18_lied,pop_electdem_30_lied,pop_electdem_60_lied,pop_electdem_90_lied,pop_electdem_91plus_lied,pop_poly_18_lied,pop_poly_30_lied,pop_poly_60_lied,pop_poly_90_lied,pop_poly_91plus_lied,region
Monaco,1964,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1965,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1966,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1967,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1968,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1969,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1970,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1971,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1972,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1973,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1974,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1975,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1976,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1977,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1978,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1979,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1980,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1981,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1982,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1983,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1984,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1985,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1986,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1987,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1988,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1989,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1990,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1991,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1992,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1993,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1994,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1995,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1996,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1997,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1998,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,1999,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2000,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2001,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2002,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2003,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2004,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2005,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2006,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2007,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2008,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2009,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2010,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2011,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2012,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2013,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2014,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2015,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2016,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2017,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2018,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2019,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Monaco,2020,2,0,1,1,0,1,1,multiparty autocracy without elected executive,2,multiparty autocracy without elected executive,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe
Mongolia,1911,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1912,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1913,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1914,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1915,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1916,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1917,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1918,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1919,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1920,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1921,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1922,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1923,0,0,0,0,0,0,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1924,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1925,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1926,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1927,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1928,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1929,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1930,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1931,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1932,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1933,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1934,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1935,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1936,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1937,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1938,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1939,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1940,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1941,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1942,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1943,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1944,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1945,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1946,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1947,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1948,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1949,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1950,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1951,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1952,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1953,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1954,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1955,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1956,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1957,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1958,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1959,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1960,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1961,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1962,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1963,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1964,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1965,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1966,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1967,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1968,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1969,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1970,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1971,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1972,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1973,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1974,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1975,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1976,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1977,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1978,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1979,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1980,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1981,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1982,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1983,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1984,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1985,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1986,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1987,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1988,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1989,1,1,1,0,0,1,1,one-party autocracy,1,one-party autocracy,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1990,6,1,1,1,1,1,1,1,6,electoral democracy,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1991,6,1,1,1,1,1,1,2,6,electoral democracy,6,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1992,7,1,1,1,1,1,1,3,6,1,7,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1993,7,1,1,1,1,1,1,4,6,2,7,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1994,7,1,1,1,1,1,1,5,6,3,7,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
Mongolia,1995,7,1,1,1,1,1,1,6,6,4,7,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia
