Entity,Year,"Unemployment rate, ages 25-54,  advanced education","Unemployment rate, ages 25-54,  basic education","Unemployment rate, ages 25-54,  less than basic education","Unemployment rate, ages 25-54,  all levels of education","Unemployment rate, ages 25-54,  intermediate education","Unemployment rate, ages 25-54,  education level not stated"
Lithuania,2014,3.799999952316284,28.60000038146973,,9.899999618530273,13,
Lithuania,2015,3.5,26.20000076293945,,8.600000381469727,11.39999961853027,
Lithuania,2016,2.599999904632568,25.29999923706055,,7.400000095367432,10.19999980926514,
Lithuania,2017,2.900000095367432,,,6.599999904632568,9.100000381469727,
Luxembourg,1999,,3.799999952316284,,2,,
Luxembourg,2000,,3.099999904632568,,2,,
Luxembourg,2001,,,,1.399999976158142,,
Luxembourg,2002,,4.099999904632568,,2.400000095367432,,
Luxembourg,2003,4.300000190734863,3.5,,3.200000047683716,2.700000047683716,
Luxembourg,2004,3.5,6.5,,4.400000095367432,3.799999952316284,
Luxembourg,2005,3.299999952316284,5.5,4.800000190734863,3.900000095367432,3.299999952316284,
Luxembourg,2006,3.200000047683716,5.199999809265137,,4.099999904632568,4,
Luxembourg,2007,3.099999904632568,4.5,2.900000095367432,3.400000095367432,2.900000095367432,
Luxembourg,2008,2.299999952316284,5.400000095367432,,4.199999809265137,5.099999904632568,
Luxembourg,2009,4,5.900000095367432,,4.199999809265137,3.400000095367432,9.5
Luxembourg,2010,3.700000047683716,4.5,,3.900000095367432,3.700000047683716,
Luxembourg,2011,3.700000047683716,6.199999809265137,,4.300000190734863,3.900000095367432,
Luxembourg,2012,3.5,6.900000095367432,,4.5,4.400000095367432,
Luxembourg,2013,3.900000095367432,8.399999618530273,,5.300000190734863,5.599999904632568,
Luxembourg,2014,3.799999952316284,7.800000190734863,,4.900000095367432,5.099999904632568,10.19999980926514
Luxembourg,2015,4.699999809265137,8.399999618530273,,5.800000190734863,5.5,9.300000190734863
Luxembourg,2016,3.900000095367432,6.900000095367432,,5.300000190734863,5.599999904632568,8
Luxembourg,2017,3.900000095367432,6.599999904632568,,4.900000095367432,4.800000190734863,5.800000190734863
Macao,2009,1.299999952316284,3.599999904632568,7.099999904632568,2.799999952316284,2.099999904632568,
Macao,2010,1.200000047683716,3,2.599999904632568,2.400000095367432,2.400000095367432,
Macao,2011,1.200000047683716,2.700000047683716,4.699999809265137,2.099999904632568,1.700000047683716,
Macao,2012,1,1.899999976158142,5.599999904632568,1.600000023841858,1.299999952316284,
Macao,2013,1.100000023841858,2.099999904632568,,1.5,1.299999952316284,3
Macao,2014,1.100000023841858,1.600000023841858,,1.299999952316284,1,1.700000047683716
Macao,2015,1.200000047683716,2,,1.600000023841858,1.600000023841858,
Macao,2016,1.100000023841858,2.200000047683716,,1.600000023841858,1.600000023841858,3.599999904632568
Macedonia,2006,19.60000038146973,40.29999923706055,63.40000152587891,33.29999923706055,33.20000076293945,
Macedonia,2007,19.70000076293945,42.5,52.40000152587891,32.29999923706055,30.89999961853027,
Macedonia,2008,19.10000038146973,41.09999847412109,61.70000076293945,31,28.79999923706055,
Macedonia,2009,19,39,51.79999923706055,29.60000038146973,28.20000076293945,
Macedonia,2010,20.29999923706055,39.20000076293945,54.59999847412109,29.70000076293945,28.29999923706055,
Macedonia,2011,20.79999923706055,36.79999923706055,59.09999847412109,28.79999923706055,27.89999961853027,
Macedonia,2012,20.10000038146973,37.5,52.90000152587891,29,28.70000076293945,
Macedonia,2013,21.29999923706055,34.5,49.5,26.89999961853027,25.60000038146973,
Macedonia,2014,21.29999923706055,32.40000152587891,56.09999847412109,25.89999961853027,24.5,
Macedonia,2015,19.89999961853027,32.40000152587891,,24.60000038146973,23.5,
Macedonia,2016,19,30.60000038146973,,22.20000076293945,20.79999923706055,
Macedonia,2017,18.60000038146973,27.39999961853027,,20.70000076293945,19.5,
Madagascar,2012,1.5,.5,,.5,1.200000047683716,
Malawi,2013,6.199999809265137,5.099999904632568,5.300000190734863,5.400000095367432,6.599999904632568,5
Malaysia,2009,1.5,2,2.099999904632568,1.899999976158142,2,
Malaysia,2010,1.700000047683716,1.5,2.5,1.600000023841858,1.600000023841858,
Malaysia,2011,1.899999976158142,1.399999976158142,2.799999952316284,1.600000023841858,1.399999976158142,
Malaysia,2012,1.5,1.5,1.700000047683716,1.5,1.5,
Malaysia,2013,1.799999952316284,1.399999976158142,1.799999952316284,1.700000047683716,1.700000047683716,
Malaysia,2014,1.899999976158142,1.200000047683716,.699999988079071,1.5,1.5,
Malaysia,2015,2.099999904632568,1.200000047683716,.800000011920929,1.600000023841858,1.600000023841858,
Malaysia,2016,2.5,1.5,1.200000047683716,2.099999904632568,2.200000047683716,
Maldives,2016,,4.900000095367432,4.900000095367432,3.799999952316284,2.099999904632568,
Mali,2014,18.5,5.599999904632568,5.400000095367432,5.900000095367432,10,
Mali,2015,17.5,6.900000095367432,3.099999904632568,3.900000095367432,7.199999809265137,
Malta,2000,,5.900000095367432,,4.900000095367432,,
Malta,2001,,4.900000095367432,,4.099999904632568,,
Malta,2002,,6.099999904632568,,4.800000190734863,,
Malta,2003,,5.800000190734863,,4.900000095367432,,
Malta,2004,,5.900000095367432,,4.5,,
Malta,2005,2.5,6.800000190734863,,5,1.700000047683716,
Malta,2006,,7.5,,5.099999904632568,,
Malta,2007,,7.300000190734863,,5.099999904632568,,
Malta,2008,,7.300000190734863,,4.900000095367432,,
Malta,2009,,7.300000190734863,,5.300000190734863,4.199999809265137,
Malta,2010,,9,,5.900000095367432,3.5,
Malta,2011,,8.5,,5.5,3.700000047683716,
Malta,2012,,8.800000190734863,,5.099999904632568,,
Malta,2013,,8.899999618530273,,5.199999809265137,2.400000095367432,
Malta,2014,2.299999952316284,7.699999809265137,,4.599999904632568,2.099999904632568,
Malta,2015,,7.599999904632568,,4.400000095367432,2.400000095367432,
Malta,2016,,7.099999904632568,,3.900000095367432,2,
Malta,2017,2.299999952316284,6.599999904632568,,3.799999952316284,2.099999904632568,
Mauritania,2012,13.30000019073486,15.30000019073486,8.199999809265137,9.399999618530273,12.19999980926514,5
Mauritius,2001,2,5.699999809265137,4,5,4.5,
Mauritius,2002,,4.900000095367432,,4.5,4.400000095367432,
Mauritius,2003,1.899999976158142,4.199999809265137,4,3.700000047683716,3.299999952316284,
Mauritius,2004,,5.599999904632568,,5.300000190734863,5.5,
Mauritius,2005,2.299999952316284,7.900000095367432,5.900000095367432,7,6.5,
Mauritius,2006,,7.800000190734863,,7,6.900000095367432,
Mauritius,2007,3.099999904632568,6.599999904632568,8.300000190734863,6.199999809265137,6.199999809265137,
Mauritius,2008,,6,,5.599999904632568,5.599999904632568,
Mauritius,2009,2.099999904632568,6.300000190734863,,5.699999809265137,5.699999809265137,
Mauritius,2010,,6.699999809265137,,5.800000190734863,5.699999809265137,
Mauritius,2012,4.5,5.800000190734863,,5.5,5.400000095367432,
Mauritius,2013,3.900000095367432,6.199999809265137,,5.599999904632568,5.699999809265137,
Mauritius,2014,3.799999952316284,5.699999809265137,,5.300000190734863,5.599999904632568,
Mauritius,2015,5.400000095367432,5.099999904632568,,5.199999809265137,5.099999904632568,
Mauritius,2016,5.199999809265137,4.400000095367432,,4.900000095367432,5.300000190734863,
Mexico,2005,3.400000095367432,2.799999952316284,2.099999904632568,2.799999952316284,3.099999904632568,
Mexico,2006,3.299999952316284,2.799999952316284,2.099999904632568,2.799999952316284,3.200000047683716,
Mexico,2007,3.599999904632568,2.700000047683716,1.899999976158142,2.900000095367432,3.299999952316284,
Mexico,2008,3.299999952316284,3,2.299999952316284,3.099999904632568,3.700000047683716,
Mexico,2009,4.400000095367432,4.599999904632568,3.599999904632568,4.5,4.900000095367432,3.200000047683716
Mexico,2010,4.800000190734863,4.5,3.5,4.5,4.800000190734863,8
Mexico,2011,4.5,4.300000190734863,3.599999904632568,4.300000190734863,4.699999809265137,2.799999952316284
Mexico,2012,4.400000095367432,4,3.200000047683716,4.099999904632568,4.5,5.599999904632568
Mexico,2013,4.599999904632568,4.099999904632568,3.200000047683716,4.199999809265137,4.400000095367432,2.5
Mexico,2014,4.900000095367432,3.799999952316284,2.799999952316284,4.099999904632568,4.599999904632568,4.599999904632568
Mexico,2015,4.5,3.299999952316284,2.5,3.700000047683716,4.300000190734863,2.400000095367432
Mexico,2016,4.5,2.900000095367432,2,3.400000095367432,3.799999952316284,3.299999952316284
Mexico,2017,4,2.599999904632568,1.700000047683716,3,3.299999952316284,
Moldova,2010,5.599999904632568,7.5,,6.699999809265137,6.699999809265137,
Moldova,2011,5.099999904632568,6.900000095367432,,6.199999809265137,6.300000190734863,
Moldova,2012,4.800000190734863,5.5,,5.300000190734863,5.400000095367432,
Moldova,2013,4.5,5,,4.800000190734863,4.699999809265137,
Moldova,2014,3.900000095367432,4.099999904632568,,3.799999952316284,3.299999952316284,
Moldova,2015,3.200000047683716,3.5,,3.400000095367432,3.400000095367432,
Moldova,2016,4.300000190734863,4.5,,4.199999809265137,3.599999904632568,
Moldova,2017,3.5,4.199999809265137,,4,4.099999904632568,
Mongolia,2008,3.599999904632568,5,2.900000095367432,5,5.599999904632568,3.799999952316284
Mongolia,2009,5.099999904632568,3.700000047683716,,5.400000095367432,6.400000095367432,
Mongolia,2010,4.099999904632568,5.199999809265137,,5.400000095367432,6,
Mongolia,2011,3.099999904632568,4.400000095367432,,4.099999904632568,4.5,
Mongolia,2012,3,3.599999904632568,,3.299999952316284,3.299999952316284,
Mongolia,2013,3.599999904632568,3.200000047683716,,3.5,3.5,
Mongolia,2014,3.099999904632568,3.700000047683716,5.699999809265137,4,4.599999904632568,
Mongolia,2015,4.099999904632568,3.299999952316284,4.900000095367432,4.099999904632568,4.400000095367432,
Mongolia,2016,5.800000190734863,4.199999809265137,6.400000095367432,6.199999809265137,7.199999809265137,
Mongolia,2017,5.599999904632568,3.599999904632568,6.400000095367432,5.599999904632568,6.300000190734863,
Montenegro,2011,,,,19.5,,
Montenegro,2012,,,,19.10000038146973,,
Morocco,2011,,7.900000095367432,2.099999904632568,7.800000190734863,15.80000019073486,2.799999952316284
Morocco,2012,,8.100000381469727,2,7.900000095367432,15.39999961853027,3.599999904632568
Mozambique,2015,4.599999904632568,4.400000095367432,.8999999761581421,2.299999952316284,9.199999809265137,
Myanmar,2015,3.900000095367432,.5,.2000000029802322,.6000000238418579,2,
Myanmar,2017,1.399999976158142,.699999988079071,1.399999976158142,1,2.099999904632568,
Namibia,2012,2.799999952316284,16.39999961853027,14.5,14.5,,12.5
Namibia,2013,4.300000190734863,18.5,16.89999961853027,16.70000076293945,,
Namibia,2014,4.599999904632568,18.39999961853027,13.5,15.89999961853027,,14.80000019073486
Namibia,2016,8,24.79999923706055,21.5,20.29999923706055,18.10000038146973,20.5
Nepal,2008,4.099999904632568,1.100000023841858,.5,1.200000047683716,2,.2000000029802322
Netherlands,1998,2,6.099999904632568,,3.700000047683716,3.200000047683716,
Netherlands,1999,1.700000047683716,5.199999809265137,,3,2.299999952316284,
Netherlands,2000,1.700000047683716,3.599999904632568,,2.299999952316284,1.899999976158142,3.200000047683716
Netherlands,2001,1.5,2.200000047683716,,1.700000047683716,1.600000023841858,
Netherlands,2002,1.700000047683716,3,,2.200000047683716,1.899999976158142,
Netherlands,2003,2.400000095367432,4.900000095367432,,3.099999904632568,2.5,
Netherlands,2004,2.700000047683716,6.099999904632568,,4.099999904632568,3.900000095367432,
Netherlands,2005,2.799999952316284,6,12.30000019073486,4.099999904632568,4,7.099999904632568
Netherlands,2006,2.200000047683716,4.900000095367432,,3.299999952316284,3.400000095367432,7
Netherlands,2007,1.600000023841858,4,,2.5,2.5,
Netherlands,2008,1.399999976158142,3.299999952316284,,2,1.899999976158142,
Netherlands,2009,1.899999976158142,4.099999904632568,7.099999904632568,2.700000047683716,2.700000047683716,
Netherlands,2010,2.599999904632568,5.900000095367432,9.100000381469727,3.599999904632568,3.400000095367432,6.199999809265137
Netherlands,2011,2.799999952316284,5.900000095367432,10,3.900000095367432,3.900000095367432,7.300000190734863
Netherlands,2012,3.099999904632568,7.199999809265137,11.30000019073486,4.599999904632568,4.699999809265137,6.699999809265137
Netherlands,2013,3.799999952316284,9,14.60000038146973,6,6.5,10.10000038146973
Netherlands,2014,3.599999904632568,9.899999618530273,19.10000038146973,6.199999809265137,6.800000190734863,10.60000038146973
Netherlands,2015,3.299999952316284,9,18.70000076293945,5.599999904632568,6.300000190734863,8.300000190734863
Netherlands,2016,3,7.199999809265137,13.89999961853027,4.599999904632568,5.099999904632568,7.5
Netherlands,2017,2.5,6.199999809265137,10.89999961853027,3.700000047683716,4,4.900000095367432
New Zealand,2009,3.400000095367432,7.5,,4.400000095367432,4.099999904632568,5.099999904632568
New Zealand,2010,4,8.100000381469727,,4.900000095367432,4.599999904632568,5.400000095367432
New Zealand,2011,3.700000047683716,8.600000381469727,,4.900000095367432,4.699999809265137,6.599999904632568
New Zealand,2012,4.300000190734863,8.100000381469727,,5.300000190734863,5.400000095367432,4.400000095367432
New Zealand,2013,3.5,8.300000190734863,,4.699999809265137,4.599999904632568,
Nicaragua,2012,6.800000190734863,4.5,2.799999952316284,4.599999904632568,7,
Nicaragua,2014,6.900000095367432,3.400000095367432,2,3.700000047683716,4.900000095367432,.6000000238418579
Niger,2011,,.800000011920929,,.300000011920929,,
Norway,1998,2.299999952316284,3.700000047683716,,2.299999952316284,2,
Norway,1999,1.600000023841858,,,1.899999976158142,2.099999904632568,
Norway,2000,2.299999952316284,,,2.400000095367432,2.400000095367432,3.799999952316284
Norway,2001,2,3.599999904632568,,2.5,2.700000047683716,
Norway,2002,2.5,3.900000095367432,,2.900000095367432,2.900000095367432,
Norway,2003,3.099999904632568,5.900000095367432,,3.400000095367432,3.200000047683716,
Norway,2004,3.099999904632568,4.699999809265137,,3.299999952316284,3.099999904632568,
Norway,2005,2.700000047683716,7.800000190734863,36.90000152587891,3.700000047683716,3.799999952316284,
Norway,2006,2,5.5,14.89999961853027,2.900000095367432,2.599999904632568,
Norway,2007,1.700000047683716,3.599999904632568,,1.899999976158142,1.399999976158142,
Norway,2008,1.399999976158142,4.199999809265137,,1.899999976158142,1.600000023841858,
Norway,2009,1.700000047683716,4.900000095367432,,2.400000095367432,2.099999904632568,
Norway,2010,1.899999976158142,6.199999809265137,,3,2.700000047683716,
Norway,2011,1.700000047683716,5.800000190734863,,2.700000047683716,2.5,
Norway,2012,1.799999952316284,4.800000190734863,,2.599999904632568,2.5,
Norway,2013,2.099999904632568,6,,2.900000095367432,2.599999904632568,
Norway,2014,2.400000095367432,7.400000095367432,9.800000190734863,3.299999952316284,3,6.199999809265137
Norway,2015,2.900000095367432,8.199999809265137,,4,3.900000095367432,
Norway,2016,3.400000095367432,8.399999618530273,28.79999923706055,4.300000190734863,3.799999952316284,
Norway,2017,2.5,8.399999618530273,13.10000038146973,3.700000047683716,3.599999904632568,
Pakistan,2006,1.100000023841858,.6000000238418579,.2000000029802322,.5,.699999988079071,
Pakistan,2007,.699999988079071,.300000011920929,.1000000014901161,.300000011920929,.4000000059604645,
Pakistan,2008,.6000000238418579,.1000000014901161,.1000000014901161,.2000000029802322,.4000000059604645,
Pakistan,2009,1,.2000000029802322,.1000000014901161,.300000011920929,.699999988079071,
Pakistan,2010,1.399999976158142,.4000000059604645,.2000000029802322,.4000000059604645,.699999988079071,
Pakistan,2011,1.200000047683716,.5,.2000000029802322,.5,.8999999761581421,
Pakistan,2013,5.599999904632568,1.399999976158142,.8999999761581421,1.799999952316284,2.900000095367432,
Pakistan,2014,5.099999904632568,.699999988079071,.300000011920929,1.100000023841858,1.899999976158142,
Pakistan,2015,10.80000019073486,1.299999952316284,.300000011920929,2.200000047683716,3,
Palau,2000,1.899999976158142,4.599999904632568,6.699999809265137,2.700000047683716,2.400000095367432,
Palestine,2000,9.300000190734863,13.19999980926514,15.19999980926514,12.10000038146973,10.60000038146973,
Palestine,2001,12.10000038146973,27.89999961853027,28.5,23,18.89999961853027,
Palestine,2002,13.39999961853027,35.59999847412109,35.90000152587891,28.89999961853027,23.79999923706055,
Palestine,2003,13.80000019073486,25.79999923706055,28.10000038146973,22.5,19.70000076293945,
Palestine,2004,14.5,27.70000076293945,29.20000076293945,23.70000076293945,20.10000038146973,
Palestine,2005,16.39999961853027,22.29999923706055,24.89999961853027,20.5,18,
Palestine,2006,16.10000038146973,23.89999961853027,25.60000038146973,21,16.70000076293945,
Palestine,2007,15.5,20.20000076293945,19.79999923706055,18.20000076293945,15.80000019073486,
Palestine,2008,19.5,25.10000038146973,26.39999961853027,22.70000076293945,19.20000076293945,
Palestine,2009,18.79999923706055,22.39999961853027,25.39999961853027,20.60000038146973,17.29999923706055,
Palestine,2010,18.39999961853027,20.60000038146973,24.89999961853027,19.60000038146973,16.89999961853027,
Palestine,2011,19.29999923706055,16,20.60000038146973,16.70000076293945,14.10000038146973,
Palestine,2012,23.20000076293945,16.39999961853027,20,18.39999961853027,16.39999961853027,
Palestine,2013,25.10000038146973,15.5,18.79999923706055,18.29999923706055,16,
Palestine,2014,29.39999961853027,18.79999923706055,26.20000076293945,22.29999923706055,20,
Palestine,2015,27.79999923706055,19,22.39999961853027,21.60000038146973,19.10000038146973,
Palestine,2016,28.79999923706055,19.60000038146973,25.10000038146973,22.79999923706055,21.10000038146973,
Palestine,2017,30.39999961853027,18.79999923706055,23.79999923706055,23.10000038146973,22.10000038146973,
Panama,2010,3.299999952316284,2.799999952316284,.800000011920929,3.200000047683716,4,3.799999952316284
Panama,2011,3.299999952316284,2.400000095367432,1.100000023841858,3.299999952316284,3.799999952316284,1.200000047683716
Panama,2012,3.200000047683716,1.5,1.100000023841858,3.099999904632568,3.799999952316284,4.400000095367432
Panama,2013,1,1.5,1,1.700000047683716,2.400000095367432,
Panama,2014,2.200000047683716,2.400000095367432,,2.299999952316284,2.5,
Panama,2015,1.5,3,,2.5,2.700000047683716,
Panama,2016,2.700000047683716,2.700000047683716,,2.799999952316284,3.400000095367432,
Papua New Guinea,2010,1.700000047683716,1.5,.699999988079071,1.5,3,
Paraguay,2002,1.700000047683716,8.100000381469727,6.599999904632568,7,7,
Paraguay,2003,3.099999904632568,5.300000190734863,3.5,4.599999904632568,5.5,
Paraguay,2004,2.599999904632568,5.699999809265137,3.299999952316284,4.800000190734863,6.300000190734863,
Paraguay,2005,2.299999952316284,3.200000047683716,3,3.200000047683716,4,
Paraguay,2006,3.299999952316284,3.599999904632568,2.5,3.400000095367432,4.5,
Paraguay,2007,1.799999952316284,2.799999952316284,2.400000095367432,2.900000095367432,4.099999904632568,
Paraguay,2008,2.200000047683716,3.200000047683716,2,2.799999952316284,3.299999952316284,
Paraguay,2009,3.5,2.799999952316284,2.599999904632568,3.400000095367432,5,
Paraguay,2010,2.799999952316284,2.400000095367432,2.099999904632568,2.599999904632568,3.5,
Paraguay,2011,1.700000047683716,2.700000047683716,2,2.599999904632568,3.700000047683716,
Paraguay,2012,,1.600000023841858,1.100000023841858,2.400000095367432,4.900000095367432,
Paraguay,2013,2.099999904632568,2.799999952316284,2.5,3,4.099999904632568,
Paraguay,2014,1.799999952316284,3.400000095367432,4.699999809265137,3.599999904632568,4.400000095367432,
Paraguay,2015,1.799999952316284,3.299999952316284,1.700000047683716,2.900000095367432,3.900000095367432,
Paraguay,2016,4,3.200000047683716,2.700000047683716,3.700000047683716,4.599999904632568,
Paraguay,2017,2.200000047683716,3.200000047683716,2.700000047683716,3,3.599999904632568,
Peru,2002,7,4.300000190734863,2.200000047683716,4.900000095367432,5.900000095367432,
Peru,2003,11.59999990463257,10.09999990463257,7.200000166893005,10.90000009536743,12.60000038146973,
Peru,2004,11.19999980926514,10.40000009536743,8.899999976158142,10.90000009536743,12.7000002861023,
Peru,2005,12.5,10.5,7.600000023841858,10.89999985694885,11.79999971389771,
Peru,2006,10.40000009536743,8.5,6.799999952316284,9.499999761581421,10.69999980926514,
Peru,2007,10,8.799999952316284,6.300000011920929,9.199999809265137,10.09999990463257,
Peru,2008,8.700000286102295,9.200000047683716,5.700000107288361,8.700000286102295,10.10000014305115,
Peru,2009,8.399999856948853,7.300000071525574,5,8.599999904632568,10.59999990463257,
Peru,2010,8.700000047683716,6.800000071525574,7.400000095367432,7.900000095367432,8.799999952316284,
Peru,2011,7.900000095367432,6.700000047683716,5.600000023841858,7.299999952316284,8.100000143051148,
Peru,2012,7.199999809265137,6.599999785423279,5.899999916553497,7.000000238418579,7.799999952316284,
Peru,2013,6.399999856948853,5,5.099999904632568,6.399999856948853,7.400000095367432,
Peru,2014,6.200000047683716,4.5,4.50000011920929,5.799999952316284,6.699999809265137,
Peru,2015,7.200000047683716,5.300000071525574,5.899999916553497,6.700000047683716,7.500000238418579,
Peru,2016,7.800000190734863,5.399999856948853,.699999988079071,7,7.799999952316284,
Peru,2017,7.599999904632568,6.299999952316284,5.300000011920929,6.900000095367432,7.599999904632568,
Philippines,2009,7.400000095367432,4.099999904632568,1.700000047683716,5.199999809265137,,
Philippines,2010,7.199999809265137,4.099999904632568,1.600000023841858,5.099999904632568,,
Philippines,2011,7.199999809265137,3.900000095367432,1.600000023841858,4.900000095367432,,
Philippines,2012,6.699999809265137,4.300000190734863,2.099999904632568,4.900000095367432,,
Philippines,2014,6.699999809265137,3.700000047683716,1.700000047683716,4.699999809265137,7.300000190734863,
Philippines,2015,6.099999904632568,3.700000047683716,1.299999952316284,4.5,7.099999904632568,
Philippines,2016,5.400000095367432,3.200000047683716,2.099999904632568,3.900000095367432,5.800000190734863,
Poland,1998,2,15.10000038146973,,9,9,
Poland,1999,3,18.20000076293945,,10.69999980926514,10.60000038146973,
Poland,2000,4.599999904632568,24.39999961853027,,14.19999980926514,14.10000038146973,
Poland,2001,4.5,26.89999961853027,,15.89999961853027,16,
Poland,2002,5.800000190734863,28.29999923706055,,17.39999961853027,17.89999961853027,
Poland,2003,6.300000190734863,29.20000076293945,,16.89999961853027,17.39999961853027,
Poland,2004,6.199999809265137,31.39999961853027,,16.79999923706055,17.29999923706055,
Poland,2005,6,29.60000038146973,26.60000038146973,15.69999980926514,16.60000038146973,
Poland,2006,5.199999809265137,23.79999923706055,,12.19999980926514,13,
Poland,2007,3.900000095367432,16.89999961853027,,8.399999618530273,8.800000190734863,
Poland,2008,3.299999952316284,12.69999980926514,,6.099999904632568,6.300000190734863,
Poland,2009,3.700000047683716,15.10000038146973,,6.900000095367432,7.300000190734863,
Poland,2010,4.400000095367432,17.39999961853027,,8.300000190734863,9,
Poland,2011,4.699999809265137,18.60000038146973,,8.199999809265137,8.899999618530273,
Poland,2012,5.099999904632568,19.79999923706055,,8.800000190734863,9.5,
Poland,2013,5.199999809265137,21.60000038146973,,9,10,
Poland,2014,4.300000190734863,19.60000038146973,38.29999923706055,7.900000095367432,9,
Poland,2015,3.700000047683716,16.79999923706055,,6.599999904632568,7.5,
Poland,2016,3.099999904632568,14.80000019073486,,5.400000095367432,6.099999904632568,
Poland,2017,2.299999952316284,12,,4.199999809265137,4.900000095367432,
Portugal,1998,2.799999952316284,4.400000095367432,,4.199999809265137,4.5,
Portugal,1999,2.599999904632568,4.300000190734863,,4.199999809265137,5.099999904632568,
Portugal,2000,2.700000047683716,3.400000095367432,,3.400000095367432,3.900000095367432,
Portugal,2001,2.400000095367432,3.599999904632568,,3.400000095367432,2.900000095367432,
Portugal,2002,3.400000095367432,4.099999904632568,,4,4.300000190734863,
Portugal,2003,5.099999904632568,6,6.400000095367432,5.800000190734863,5.300000190734863,
Portugal,2004,4.099999904632568,6.300000190734863,,5.800000190734863,5.5,
Portugal,2005,5.5,7.699999809265137,9.899999618530273,7.199999809265137,6.699999809265137,
Portugal,2006,5.599999904632568,7.699999809265137,12.5,7.300000190734863,7.099999904632568,
Portugal,2007,6.900000095367432,8.100000381469727,11.10000038146973,7.800000190734863,6.699999809265137,
Portugal,2008,6.099999904632568,7.599999904632568,10.5,7.199999809265137,6.5,
Portugal,2009,5.800000190734863,10.39999961853027,14.80000019073486,9.199999809265137,8.199999809265137,
Portugal,2010,6.400000095367432,12,18,10.69999980926514,9.899999618530273,
Portugal,2011,8,13.30000019073486,23.39999961853027,11.89999961853027,11,
Portugal,2012,10.80000019073486,15.89999961853027,32.40000152587891,14.69999980926514,14.5,
Portugal,2013,12.10000038146973,17,35.59999847412109,15.5,14.5,
Portugal,2014,9.5,14.30000019073486,26.29999923706055,12.69999980926514,12.60000038146973,
Portugal,2015,8.699999809265137,12.30000019073486,24,11.19999980926514,11.39999961853027,
Portugal,2016,7.699999809265137,11.10000038146973,24.39999961853027,10,10.39999961853027,
Portugal,2017,5.800000190734863,9.199999809265137,,7.900000095367432,7.900000095367432,
Qatar,2013,.4000000059604645,.1000000014901161,,.2000000029802322,.2000000029802322,
Reunion,2012,10.89999961853027,34.90000152587891,39.20000076293945,26.29999923706055,26.29999923706055,
Romania,1998,2.400000095367432,4.400000095367432,,4.900000095367432,5.5,
Romania,1999,2.5,4.5,,5.900000095367432,6.800000190734863,
Romania,2000,3.799999952316284,5.699999809265137,,6.900000095367432,7.699999809265137,
Romania,2001,3.5,5.599999904632568,,6.300000190734863,6.900000095367432,
Romania,2002,3.400000095367432,6.699999809265137,12.69999980926514,7.300000190734863,8.100000381469727,
Romania,2003,2.799999952316284,7.099999904632568,,6.199999809265137,6.5,
Romania,2004,2.700000047683716,9.100000381469727,,6.400000095367432,6.300000190734863,
Romania,2005,3.200000047683716,8,13.10000038146973,6.400000095367432,6.599999904632568,
Romania,2006,3,8.399999618530273,,6.400000095367432,6.599999904632568,
Romania,2007,2.299999952316284,8.199999809265137,,5.599999904632568,5.599999904632568,
Romania,2008,2.099999904632568,7.699999809265137,,5,5,
Romania,2009,3.400000095367432,8.600000381469727,,6.099999904632568,6.099999904632568,
Romania,2010,3.900000095367432,6.800000190734863,11.80000019073486,6.300000190734863,6.699999809265137,
Romania,2011,3.700000047683716,8.300000190734863,,6.300000190734863,6.5,
Romania,2012,4.300000190734863,8,,6.099999904632568,6.099999904632568,
Romania,2013,4.5,7.900000095367432,,6.400000095367432,6.5,
Romania,2014,5,7.599999904632568,23.79999923706055,6.099999904632568,6,
Romania,2015,3.700000047683716,8.699999809265137,,6.199999809265137,6.300000190734863,
Romania,2016,2.799999952316284,8.100000381469727,,5.300000190734863,5.400000095367432,
Romania,2017,2.200000047683716,6.699999809265137,,4.199999809265137,4.300000190734863,
Russia,2009,4.699999809265137,17.39999961853027,,7.199999809265137,9.5,
Russia,2010,5.900000095367432,15.5,,6.300000190734863,5.900000095367432,
Russia,2011,5.199999809265137,15.80000019073486,,5.599999904632568,5.199999809265137,
Russia,2012,4.199999809265137,13.30000019073486,,4.599999904632568,4.199999809265137,
Russia,2013,4.300000190734863,13.5,,4.699999809265137,4.300000190734863,
Russia,2014,4.099999904632568,12.69999980926514,,4.400000095367432,4.099999904632568,
Russia,2015,4.300000190734863,12.89999961853027,,4.800000190734863,4.599999904632568,
Russia,2016,4.5,13.5,,4.800000190734863,4.599999904632568,
Russia,2017,4.199999809265137,12.39999961853027,,4.5,4.199999809265137,
Rwanda,2014,10.89999961853027,.699999988079071,.2000000029802322,1.100000023841858,7.199999809265137,
Samoa,2012,1,10.19999980926514,,7.099999904632568,7.900000095367432,
San Marino,2009,7.5,3.5,,3.5,3.299999952316284,.1000000014901161
San Marino,2010,8.899999618530273,3.400000095367432,,3.900000095367432,4,.2000000029802322
San Marino,2016,8.899999618530273,3.900000095367432,,5.900000095367432,7.199999809265137,1.899999976158142
Saudi Arabia,2009,7.900000095367432,1.799999952316284,.4000000059604645,3.400000095367432,3.700000047683716,
Saudi Arabia,2014,8.199999809265137,.8999999761581421,.300000011920929,4,4.300000190734863,
Senegal,2015,18.79999923706055,8.399999618530273,4.699999809265137,7.300000190734863,12.60000038146973,
Serbia,2008,8.5,14.39999961853027,13.80000019073486,13.19999980926514,14.19999980926514,
