Entity,Year,"Unemployment rate, all ages, advanced education","Unemployment rate, all ages, less than basic education","Unemployment rate, all ages, all levels of education","Unemployment rate, all ages, intermediate education","Unemployment rate, all ages, basic education","Unemployment rate, all ages, education level not stated"
Israel,1998,5.900000095367432,17.10000038146973,8.5,9.899999618530273,12.80000019073486,
Israel,1999,6.199999809265137,12.60000038146973,8.899999618530273,10.60000038146973,13.10000038146973,
Israel,2000,5.199999809265137,,8.800000190734863,9.899999618530273,14.30000019073486,
Israel,2001,5.699999809265137,16.10000038146973,9.399999618530273,11.10000038146973,14.19999980926514,
Israel,2002,6.699999809265137,16.79999923706055,10.30000019073486,12.10000038146973,15,
Israel,2003,6.699999809265137,,10.69999980926514,12.69999980926514,16.89999961853027,
Israel,2004,6.199999809265137,26.89999961853027,10.39999961853027,12.5,16.29999923706055,
Israel,2005,5.199999809265137,19.39999961853027,9,11,14.89999961853027,
Israel,2006,4.5,19.60000038146973,8.399999618530273,10.5,14.39999961853027,
Israel,2007,3.900000095367432,16.20000076293945,7.300000190734863,8.800000190734863,13.89999961853027,
Israel,2008,3.799999952316284,,6.099999904632568,7.199999809265137,10.5,
Israel,2009,5.199999809265137,13.89999961853027,7.5,9,11.69999980926514,
Israel,2010,4.400000095367432,,6.599999904632568,7.900000095367432,11.19999980926514,
Israel,2011,4,,5.599999904632568,6.599999904632568,8.600000381469727,
Israel,2012,4.300000190734863,11.39999961853027,6.900000095367432,7.900000095367432,13.19999980926514,
Israel,2013,4.199999809265137,6.199999809265137,6.199999809265137,7.199999809265137,11,
Italy,1998,7.199999809265137,,12.10000038146973,12.30000019073486,13,16.5
Italy,1999,7.099999904632568,,11.69999980926514,11.80000019073486,12.5,19.20000076293945
Italy,2000,6.099999904632568,,10.80000019073486,10.60000038146973,12.10000038146973,17.5
Italy,2001,5.5,16.5,9.600000381469727,9.199999809265137,10.89999961853027,
Italy,2002,5.5,14.10000038146973,9.199999809265137,8.699999809265137,10.5,
Italy,2003,5.599999904632568,12.80000019073486,8.899999618530273,8.100000381469727,10.5,
Italy,2004,5,15.19999980926514,7.900000095367432,7,9.399999618530273,
Italy,2005,6.099999904632568,13.30000019073486,7.699999809265137,6.900000095367432,9.100000381469727,
Italy,2006,5.199999809265137,11.30000019073486,6.800000190734863,6.199999809265137,8,
Italy,2007,4.400000095367432,9.399999618530273,6.099999904632568,5.599999904632568,7.300000190734863,
Italy,2008,4.5,9.699999809265137,6.699999809265137,6.099999904632568,8.399999618530273,
Italy,2009,5.400000095367432,12,7.800000190734863,7.199999809265137,9.399999618530273,
Italy,2010,5.699999809265137,11.39999961853027,8.399999618530273,7.900000095367432,10.19999980926514,
Italy,2011,5.300000190734863,10.89999961853027,8.399999618530273,7.800000190734863,10.5,
Italy,2012,6.599999904632568,14.89999961853027,10.69999980926514,10,13.60000038146973,
Italy,2013,7.199999809265137,17.10000038146973,12.19999980926514,11.39999961853027,15.80000019073486,
Italy,2014,7.800000190734863,22.29999923706055,12.69999980926514,11.89999961853027,16.39999961853027,
Italy,2015,7.099999904632568,19.20000076293945,11.89999961853027,11.39999961853027,15.39999961853027,
Italy,2016,6.800000190734863,20.70000076293945,11.69999980926514,11.10000038146973,15.5,
Italy,2017,6.400000095367432,19.79999923706055,11.19999980926514,10.5,15.39999961853027,
Japan,1996,3.200000047683716,,3.400000095367432,3.299999952316284,4.099999904632568,
Japan,1997,2.700000047683716,,3.5,3.799999952316284,4,
Japan,2002,4.300000190734863,,5.300000190734863,,,
Japan,2003,4.199999809265137,,5.300000190734863,,,
Japan,2005,3.5,,4.5,,,
Japan,2006,3.299999952316284,,4,,,
Japan,2007,3.200000047683716,,3.900000095367432,,,
Japan,2008,3.200000047683716,,4,,,
Japan,2009,3.900000095367432,,5.099999904632568,6,,
Japan,2010,4,,5.099999904632568,5.900000095367432,,
Japan,2012,3.5,,4.400000095367432,5.099999904632568,,
Japan,2013,3.400000095367432,,4.099999904632568,4.699999809265137,,
Japan,2015,2.700000047683716,,3.400000095367432,4,,
Kazakhstan,2009,5,,6.599999904632568,6.199999809265137,8,
Kazakhstan,2010,4.300000190734863,,5.800000190734863,5.300000190734863,7.400000095367432,
Kazakhstan,2011,4.099999904632568,,5.400000095367432,4.900000095367432,7.099999904632568,
Kazakhstan,2012,3.900000095367432,,5.300000190734863,5,7.199999809265137,
Kazakhstan,2013,3.700000047683716,,5.199999809265137,5.400000095367432,6.599999904632568,
Kenya,1999,11.30000019073486,6.900000095367432,10,12.60000038146973,9.600000381469727,
Kosovo,2014,20.10000038146973,62.09999847412109,34.90000152587891,35.20000076293945,45.70000076293945,
Kosovo,2015,19.89999961853027,73.90000152587891,32.90000152587891,32.70000076293945,46.70000076293945,
Kosovo,2016,4.599999904632568,58.20000076293945,27.5,19.60000038146973,54.90000152587891,
Kyrgyzstan,2004,5.699999809265137,,8.5,8.899999618530273,10.30000019073486,
Kyrgyzstan,2005,46,,8.100000381469727,10.89999961853027,4.5,
Kyrgyzstan,2006,31.5,,8.300000190734863,11.60000038146973,4.699999809265137,
Kyrgyzstan,2011,6.400000095367432,,8.5,8.800000190734863,10.60000038146973,
Kyrgyzstan,2012,5.599999904632568,,8.399999618530273,8.399999618530273,15.10000038146973,
Kyrgyzstan,2013,7.5,,8.300000190734863,7.800000190734863,15,
Laos,2010,2.099999904632568,.300000011920929,.699999988079071,1.200000047683716,.6000000238418579,1.5
Laos,2017,6.900000095367432,9.5,9.399999618530273,6.5,11,
Latvia,1998,7.099999904632568,,14.5,15.19999980926514,19.79999923706055,
Latvia,1999,6.300000190734863,,13.80000019073486,15.10000038146973,17.60000038146973,
Latvia,2000,7.199999809265137,,14.19999980926514,14.80000019073486,21.10000038146973,
Latvia,2001,,,13.80000019073486,13.69999980926514,21.89999961853027,
Latvia,2002,6.599999904632568,,13.80000019073486,13.80000019073486,22.70000076293945,
Latvia,2003,,,12.10000038146973,11.39999961853027,20.79999923706055,
Latvia,2004,,,11.69999980926514,12.5,18.29999923706055,
Latvia,2005,4.800000190734863,,10,10.39999961853027,16.29999923706055,
Latvia,2006,4.099999904632568,,7,6.300000190734863,14.60000038146973,
Latvia,2007,3.700000047683716,,6.099999904632568,5.800000190734863,10.60000038146973,
Latvia,2008,4.099999904632568,,7.699999809265137,7.800000190734863,14.39999961853027,
Latvia,2009,7.900000095367432,,17.5,18.89999961853027,30.89999961853027,
Latvia,2010,10.60000038146973,,19.5,21.10000038146973,33,
Latvia,2011,7.099999904632568,,16.20000076293945,18.29999923706055,29.10000038146973,
Latvia,2012,6.400000095367432,,15.10000038146973,17.60000038146973,26.5,
Latvia,2013,5.900000095367432,,11.89999961853027,13.10000038146973,25.10000038146973,
Latvia,2014,5.599999904632568,,10.89999961853027,11.69999980926514,23.89999961853027,
Latvia,2015,4.900000095367432,,9.899999618530273,10.80000019073486,21.89999961853027,
Latvia,2016,4.300000190734863,,9.600000381469727,11.30000019073486,20.60000038146973,
Latvia,2017,3.900000095367432,,8.699999809265137,10.19999980926514,18.5,
Lebanon,2007,11.10000038146973,4.199999809265137,9,9.699999809265137,8.800000190734863,
Liberia,2010,3.599999904632568,1.5,2.299999952316284,4.5,2.5,
Lithuania,1997,2.200000047683716,,14.10000038146973,27.79999923706055,14.69999980926514,
Lithuania,1998,8.399999618530273,,13.69999980926514,17.20000076293945,18.70000076293945,
Lithuania,1999,8.699999809265137,,13.39999961853027,16.29999923706055,19,
Lithuania,2000,9.300000190734863,,15.89999961853027,20.20000076293945,23,
Lithuania,2001,7.300000190734863,,16.79999923706055,19.39999961853027,23,
Lithuania,2002,6.699999809265137,,13,14.39999961853027,18.10000038146973,
Lithuania,2003,6.5,,12.89999961853027,13.69999980926514,21.39999961853027,
Lithuania,2004,6.599999904632568,,10.69999980926514,11.89999961853027,13.89999961853027,
Lithuania,2005,4,37.09999847412109,8.300000190734863,9.5,14.30000019073486,
Lithuania,2006,,,5.800000190734863,6.599999904632568,,
Lithuania,2007,,,4.300000190734863,5,,
Lithuania,2008,,,5.800000190734863,6.699999809265137,,
Lithuania,2009,6,,13.80000019073486,16.39999961853027,29.5,
Lithuania,2010,7.699999809265137,,17.79999923706055,21.79999923706055,39.40000152587891,
Lithuania,2011,6.199999809265137,,15.39999961853027,19,37.70000076293945,
Lithuania,2012,5.599999904632568,,13.39999961853027,16.39999961853027,33.90000152587891,
Lithuania,2013,5.099999904632568,,11.80000019073486,14.30000019073486,32.40000152587891,
Lithuania,2014,4.199999809265137,,10.69999980926514,13.5,29.5,
Lithuania,2015,3.700000047683716,,9.100000381469727,11.69999980926514,26.10000038146973,
Lithuania,2016,2.900000095367432,,7.900000095367432,10.39999961853027,24.39999961853027,
Lithuania,2017,2.900000095367432,,7.099999904632568,9.300000190734863,20.20000076293945,
Luxembourg,1999,,,2.400000095367432,,4.099999904632568,
Luxembourg,2000,,,2.400000095367432,1.899999976158142,3.700000047683716,
Luxembourg,2001,,,1.799999952316284,,2.5,
Luxembourg,2002,,,2.599999904632568,,4.699999809265137,
Luxembourg,2003,4.300000190734863,2.299999952316284,3.700000047683716,3.299999952316284,4.099999904632568,
Luxembourg,2004,3.900000095367432,,5.099999904632568,4.400000095367432,7.5,
Luxembourg,2005,3.5,4.699999809265137,4.5,3.799999952316284,6.699999809265137,
Luxembourg,2006,3.099999904632568,,4.699999809265137,4.400000095367432,6.900000095367432,
Luxembourg,2007,3.200000047683716,3,4.099999904632568,3.400000095367432,6.300000190734863,
Luxembourg,2008,2.5,,5.099999904632568,5.900000095367432,7.199999809265137,
Luxembourg,2009,4.199999809265137,,5.099999904632568,4.300000190734863,8.100000381469727,9.100000381469727
Luxembourg,2010,3.799999952316284,,4.400000095367432,4,6.099999904632568,
Luxembourg,2011,3.599999904632568,,4.900000095367432,4.400000095367432,8.300000190734863,
Luxembourg,2012,3.599999904632568,,5.099999904632568,5.199999809265137,8.399999618530273,
Luxembourg,2013,3.900000095367432,,5.900000095367432,5.900000095367432,10.19999980926514,
Luxembourg,2014,3.900000095367432,,5.900000095367432,6.300000190734863,10.10000038146973,11.30000019073486
Luxembourg,2015,4.699999809265137,15.30000019073486,6.699999809265137,6.300000190734863,10.60000038146973,9
Luxembourg,2016,4,,6.300000190734863,6.699999809265137,9.899999618530273,8
Luxembourg,2017,3.900000095367432,,5.5,5.300000190734863,8.800000190734863,6
Macao,1996,2.799999952316284,4.900000095367432,4.300000190734863,3.599999904632568,4.599999904632568,
Macao,1997,3.299999952316284,4.300000190734863,3.200000047683716,2.299999952316284,3.200000047683716,
Macao,1998,3,6,4.599999904632568,4.199999809265137,4.699999809265137,
Macao,1999,3.900000095367432,9.300000190734863,6.300000190734863,4.300000190734863,6.800000190734863,
Macao,2000,3.5,10.5,6.800000190734863,4.699999809265137,7.300000190734863,
Macao,2001,3.5,9,6.5,5.5,6.800000190734863,
Macao,2002,2.5,9.100000381469727,6.400000095367432,5.300000190734863,7.199999809265137,
Macao,2003,3.099999904632568,8,6.099999904632568,4.800000190734863,6.900000095367432,
Macao,2005,2.400000095367432,6.099999904632568,4.199999809265137,3.099999904632568,4.800000190734863,
Macao,2006,2.799999952316284,6.199999809265137,3.799999952316284,3.099999904632568,4.199999809265137,
Macao,2007,1.5,4.300000190734863,3.099999904632568,2.799999952316284,3.599999904632568,
Macao,2008,2.299999952316284,5,3,2.400000095367432,3.5,
Macao,2009,2,6.900000095367432,3.599999904632568,2.799999952316284,4.5,
Macao,2010,1.600000023841858,4.300000190734863,2.799999952316284,2.400000095367432,3.5,
Macao,2011,1.899999976158142,4.800000190734863,2.599999904632568,2.200000047683716,3.099999904632568,
Macao,2012,1.700000047683716,4,2,1.5,2.299999952316284,
Macao,2013,1.399999976158142,,1.799999952316284,1.399999976158142,2.299999952316284,4.099999904632568
Macao,2014,1.799999952316284,,1.700000047683716,1.399999976158142,1.799999952316284,1.799999952316284
Macao,2015,1.600000023841858,,1.799999952316284,1.799999952316284,1.899999976158142,2.799999952316284
Macao,2016,1.5,,1.899999976158142,1.799999952316284,2.299999952316284,4.199999809265137
Macedonia,2006,21.20000076293945,62,36,36.90000152587891,41,
Macedonia,2007,20.5,46.09999847412109,34.90000152587891,35.09999847412109,42.40000152587891,
Macedonia,2008,21.39999961853027,53.29999923706055,33.79999923706055,33.09999847412109,40.79999923706055,
Macedonia,2009,21.29999923706055,46.29999923706055,32.20000076293945,32.29999923706055,38.40000152587891,
Macedonia,2010,21.79999923706055,45,32,32.09999847412109,38.70000076293945,
Macedonia,2011,23,52.70000076293945,31.39999961853027,31.60000038146973,37.09999847412109,
Macedonia,2012,22.39999961853027,48.29999923706055,31,31.39999961853027,37.5,
Macedonia,2013,23.5,46,29,28.70000076293945,33.79999923706055,
Macedonia,2014,22.5,54.5,28,28.29999923706055,31.60000038146973,
Macedonia,2015,21.10000038146973,45.09999847412109,26.10000038146973,26.60000038146973,29.39999961853027,
Macedonia,2016,19.39999961853027,38,23.70000076293945,23.70000076293945,28.79999923706055,
Macedonia,2017,18.79999923706055,,22.39999961853027,22.60000038146973,26.39999961853027,
Madagascar,2012,2.299999952316284,.300000011920929,.6000000238418579,1.600000023841858,.5,
Malawi,2013,10.69999980926514,5.599999904632568,6,8.5,6,5
Malaysia,2008,3.900000095367432,2.900000095367432,3.299999952316284,,.5,
Malaysia,2009,3.299999952316284,2.900000095367432,3.700000047683716,4.699999809265137,2.900000095367432,
Malaysia,2010,3.200000047683716,3.299999952316284,3.299999952316284,4,2.400000095367432,
Malaysia,2011,3.700000047683716,4,3.099999904632568,3.5,2.099999904632568,
Malaysia,2012,3.200000047683716,3.299999952316284,3,3.700000047683716,2,
Malaysia,2013,3.599999904632568,3.400000095367432,3,3.599999904632568,2,
Malaysia,2014,3.700000047683716,1.899999976158142,2.799999952316284,3.299999952316284,1.700000047683716,
Malaysia,2015,3.599999904632568,3.299999952316284,3.099999904632568,3.700000047683716,1.899999976158142,
Malaysia,2016,4.099999904632568,2.599999904632568,3.400000095367432,4.099999904632568,2.099999904632568,
Maldives,2016,3.5,5.099999904632568,6.099999904632568,6,9.399999618530273,2.900000095367432
Mali,2014,19.60000038146973,5.800000190734863,6.400000095367432,11.89999961853027,7.199999809265137,42.70000076293945
Mali,2015,16.39999961853027,6.800000190734863,7.699999809265137,12.60000038146973,12.5,
Malta,2000,,,6.300000190734863,,7.199999809265137,
Malta,2001,,,7.099999904632568,,7.900000095367432,
Malta,2002,,,6.900000095367432,,7.800000190734863,
Malta,2003,,,7.5,,8.300000190734863,
Malta,2004,,,7.300000190734863,,9.199999809265137,
Malta,2005,2.700000047683716,,6.900000095367432,4.400000095367432,9,
Malta,2006,,,6.800000190734863,4.199999809265137,9,
Malta,2007,,,6.5,5.099999904632568,8.300000190734863,
Malta,2008,,,6,4.199999809265137,8.199999809265137,
Malta,2009,2.5,,6.900000095367432,5.599999904632568,9,
Malta,2010,,,6.900000095367432,5.5,9.600000381469727,
Malta,2011,,,6.400000095367432,5.199999809265137,9,
Malta,2012,2.599999904632568,,6.300000190734863,4.099999904632568,9.5,
Malta,2013,2.599999904632568,,6.400000095367432,4.199999809265137,9.800000190734863,
Malta,2014,2.599999904632568,,5.800000190734863,3.700000047683716,9,
Malta,2015,1.799999952316284,,5.400000095367432,3.599999904632568,8.699999809265137,
Malta,2016,,,4.699999809265137,3.400000095367432,7.5,
Malta,2017,2.400000095367432,,4.599999904632568,3.599999904632568,6.900000095367432,
Mauritania,2012,13.89999961853027,8.300000190734863,9.899999618530273,11.5,17.5,5.900000095367432
Mauritius,2001,6,2.700000047683716,9.100000381469727,10.5,8.699999809265137,
Mauritius,2002,4.599999904632568,,8.199999809265137,9.600000381469727,7.599999904632568,
Mauritius,2003,3.099999904632568,3.700000047683716,5.900000095367432,6.800000190734863,5.599999904632568,
Mauritius,2004,3.400000095367432,5.599999904632568,8.300000190734863,10,7.5,
Mauritius,2005,5.300000190734863,4.599999904632568,9.5,10.30000019073486,9.5,
Mauritius,2006,3.299999952316284,,9,10.10000038146973,9,
Mauritius,2007,4.5,6.5,8.5,9.699999809265137,7.900000095367432,
Mauritius,2008,2.700000047683716,5.800000190734863,7.199999809265137,8.199999809265137,6.900000095367432,
Mauritius,2009,3.299999952316284,3.099999904632568,7.300000190734863,8.300000190734863,7.099999904632568,
Mauritius,2010,3.599999904632568,5.300000190734863,7.699999809265137,8.699999809265137,7.400000095367432,
Mauritius,2012,7,5.599999904632568,7.5,8.699999809265137,6.5,
Mauritius,2013,6.699999809265137,,7.300000190734863,8.300000190734863,6.699999809265137,
Mauritius,2014,7.099999904632568,,7.5,8.800000190734863,6.400000095367432,
Mauritius,2015,8.100000381469727,,7.400000095367432,8.699999809265137,5.699999809265137,
Mauritius,2016,7.900000095367432,,6.800000190734863,8,4.800000190734863,28.10000038146973
Mexico,1995,4.5,1.299999952316284,6.800000190734863,,8.300000190734863,
Mexico,1996,6,2,5.199999809265137,7.5,4.900000095367432,
Mexico,1997,4.199999809265137,.4000000059604645,4,6.599999904632568,5.199999809265137,12.19999980926514
Mexico,1998,4.199999809265137,.2000000029802322,3.5,4.800000190734863,,
Mexico,1999,2.400000095367432,.300000011920929,2.400000095367432,,2.700000047683716,
Mexico,2000,1.899999976158142,.4000000059604645,2.5,,2.799999952316284,
Mexico,2001,3.299999952316284,.2000000029802322,2.5,3.599999904632568,5.699999809265137,
Mexico,2002,1.899999976158142,.300000011920929,2.799999952316284,,3.5,
Mexico,2003,2,.300000011920929,2.900000095367432,,3.5,
Mexico,2004,4.900000095367432,1.200000047683716,3.599999904632568,4.699999809265137,3.099999904632568,
Mexico,2005,4.099999904632568,2,3.599999904632568,4.599999904632568,3.700000047683716,3.799999952316284
Mexico,2006,4,2,3.599999904632568,4.599999904632568,3.700000047683716,2.099999904632568
Mexico,2007,4.300000190734863,1.799999952316284,3.599999904632568,4.599999904632568,3.799999952316284,6.300000190734863
Mexico,2008,3.900000095367432,2.099999904632568,3.900000095367432,4.900000095367432,4.099999904632568,4.300000190734863
Mexico,2009,5.099999904632568,3.099999904632568,5.400000095367432,6.5,5.800000190734863,3.799999952316284
Mexico,2010,5.599999904632568,3.099999904632568,5.300000190734863,6.199999809265137,5.599999904632568,8
Mexico,2011,5.199999809265137,3.099999904632568,5.199999809265137,6.099999904632568,5.400000095367432,7
Mexico,2012,5,2.799999952316284,4.900000095367432,6,5,6.900000095367432
Mexico,2013,5.099999904632568,2.799999952316284,4.900000095367432,5.900000095367432,5,4.199999809265137
Mexico,2014,5.400000095367432,2.5,4.800000190734863,5.900000095367432,4.800000190734863,5.900000095367432
Mexico,2015,5,2.099999904632568,4.300000190734863,5.400000095367432,4.199999809265137,2.200000047683716
Mexico,2016,5,1.600000023841858,3.900000095367432,4.800000190734863,3.599999904632568,4
Mexico,2017,4.300000190734863,1.5,3.400000095367432,4.199999809265137,3.200000047683716,2.200000047683716
Moldova,2010,6.5,,7.5,7.099999904632568,8.5,
Moldova,2011,6,,6.699999809265137,6.400000095367432,7.5,
Moldova,2012,5.400000095367432,,5.599999904632568,5.400000095367432,6,
Moldova,2013,4.699999809265137,9.800000190734863,5.099999904632568,5.099999904632568,5.300000190734863,
Moldova,2014,3.900000095367432,,3.900000095367432,3.599999904632568,4.199999809265137,
Moldova,2015,3.700000047683716,,3.700000047683716,3.599999904632568,3.799999952316284,
Moldova,2016,4.5,,4.199999809265137,3.900000095367432,4.300000190734863,
Moldova,2017,3.700000047683716,,4.099999904632568,4.300000190734863,4.199999809265137,
Mongolia,2008,4.800000190734863,1.600000023841858,5.599999904632568,6.5,5,4.900000095367432
Mongolia,2009,7.400000095367432,,5.900000095367432,7.099999904632568,3.5,
Mongolia,2010,6.400000095367432,6.800000190734863,6.599999904632568,7.400000095367432,5.300000190734863,
Mongolia,2011,4.599999904632568,2.900000095367432,4.800000190734863,5.400000095367432,4.199999809265137,
Mongolia,2012,4.300000190734863,3.200000047683716,3.900000095367432,4.099999904632568,3.400000095367432,
Mongolia,2013,5.199999809265137,3.700000047683716,4.199999809265137,4.199999809265137,3.200000047683716,
Mongolia,2014,4.5,5.800000190734863,4.800000190734863,5.300000190734863,3.700000047683716,
Mongolia,2015,5.800000190734863,4.199999809265137,4.900000095367432,5,3.099999904632568,
Mongolia,2016,7.5,6.599999904632568,7.199999809265137,8.399999618530273,4,
Mongolia,2017,7,5.5,6.400000095367432,7.099999904632568,3.200000047683716,
Montenegro,2011,13.60000038146973,,19.70000076293945,20.5,29.60000038146973,
Montenegro,2012,11.10000038146973,,19.70000076293945,20.79999923706055,36.20000076293945,
Morocco,1995,29.20000076293945,11.89999961853027,22.29999923706055,,19,
Morocco,2002,27.20000076293945,1.200000047683716,9.5,21.89999961853027,12.19999980926514,1.600000023841858
Morocco,2003,30.29999923706055,2.5,11.60000038146973,24,14.5,2.700000047683716
Morocco,2011,,1.899999976158142,8.899999618530273,18.5,10.10000038146973,2.900000095367432
Morocco,2012,,1.899999976158142,9,18.10000038146973,10.30000019073486,3.299999952316284
Mozambique,2015,7.300000190734863,1.100000023841858,3.400000095367432,16.39999961853027,6.199999809265137,
Myanmar,2015,3.299999952316284,.4000000059604645,.800000011920929,2.5,.699999988079071,
Myanmar,2017,2.700000047683716,1.700000047683716,1.600000023841858,3,1.100000023841858,
Namibia,2012,3.700000047683716,13.10000038146973,16.79999923706055,,20.10000038146973,10.60000038146973
Namibia,2013,5.5,14.39999961853027,19,,23,
Namibia,2014,5.699999809265137,13,18.5,,22.39999961853027,13.30000019073486
Namibia,2016,11.10000038146973,20.89999961853027,23.39999961853027,23.79999923706055,29,18.10000038146973
Nepal,2008,5.099999904632568,.5,1.299999952316284,1.799999952316284,1,.1000000014901161
Netherlands,1995,4.800000190734863,,7.099999904632568,5.699999809265137,14.69999980926514,
Netherlands,1998,2.099999904632568,,4.400000095367432,3.400000095367432,7.5,
Netherlands,1999,1.700000047683716,,3.599999904632568,2.700000047683716,6.300000190734863,
Netherlands,2000,1.700000047683716,,2.700000047683716,2,4.400000095367432,
Netherlands,2001,1.600000023841858,,2.099999904632568,1.700000047683716,3,6.800000190734863
Netherlands,2002,1.700000047683716,,2.599999904632568,2.099999904632568,3.700000047683716,9
Netherlands,2003,2.400000095367432,,3.599999904632568,2.900000095367432,5.699999809265137,
Netherlands,2004,2.799999952316284,,4.699999809265137,4.199999809265137,7.099999904632568,8.199999809265137
Netherlands,2005,2.900000095367432,10.69999980926514,4.699999809265137,4.300000190734863,7.300000190734863,7.699999809265137
Netherlands,2006,2.299999952316284,8,3.900000095367432,3.599999904632568,6.099999904632568,7
Netherlands,2007,1.799999952316284,,3.200000047683716,2.900000095367432,5.199999809265137,4
Netherlands,2008,1.700000047683716,7.900000095367432,2.799999952316284,2.400000095367432,4.5,3.900000095367432
Netherlands,2009,2.200000047683716,7,3.400000095367432,3.099999904632568,5.400000095367432,6.199999809265137
Netherlands,2010,2.799999952316284,8.199999809265137,4.5,3.900000095367432,7.199999809265137,6.400000095367432
Netherlands,2011,3.099999904632568,9.399999618530273,5,4.599999904632568,7.699999809265137,8.800000190734863
Netherlands,2012,3.400000095367432,10.19999980926514,5.800000190734863,5.5,9.300000190734863,8.199999809265137
Netherlands,2013,4.199999809265137,14.69999980926514,7.199999809265137,7.300000190734863,11.19999980926514,10.60000038146973
Netherlands,2014,4.099999904632568,17.79999923706055,7.400000095367432,7.5,11.89999961853027,10
Netherlands,2015,3.900000095367432,16.79999923706055,6.900000095367432,7,11,8.5
Netherlands,2016,3.5,11.89999961853027,6,6,9.699999809265137,7
Netherlands,2017,2.900000095367432,11,4.800000190734863,4.800000190734863,8.199999809265137,4.699999809265137
Netherlands Antilles,1995,3,,13.19999980926514,5.800000190734863,22.20000076293945,
Netherlands Antilles,1997,2.200000047683716,,15.30000019073486,6.400000095367432,20.39999961853027,
Netherlands Antilles,2004,5,,16.10000038146973,,15.19999980926514,
Netherlands Antilles,2005,4.699999809265137,,18.20000076293945,,16.60000038146973,
Netherlands Antilles,2006,4.800000190734863,,14.69999980926514,,13.5,
Netherlands Antilles,2007,3.200000047683716,7.599999904632568,12.5,,11.5,
New Zealand,1995,1.600000023841858,10.5,6.599999904632568,95.69999694824219,.300000011920929,31.89999961853027
New Zealand,1997,1.299999952316284,11.5,6.800000190734863,27.20000076293945,.5,
New Zealand,1999,1.899999976158142,11.19999980926514,6.800000190734863,8,7.800000190734863,60.5
New Zealand,2000,2,10.30000019073486,6,6.900000095367432,9,48
New Zealand,2001,2.200000047683716,8.699999809265137,5.300000190734863,5.5,8.5,6.800000190734863
New Zealand,2002,2.400000095367432,8.199999809265137,5.199999809265137,5.300000190734863,9,7.300000190734863
New Zealand,2004,4.599999904632568,,4,2.799999952316284,,5.800000190734863
New Zealand,2005,3.900000095367432,,3.799999952316284,2.700000047683716,,13.30000019073486
New Zealand,2006,2.900000095367432,,3.900000095367432,3.599999904632568,6.199999809265137,4.800000190734863
New Zealand,2007,2.599999904632568,,3.700000047683716,3.5,6.5,3.599999904632568
New Zealand,2008,3,,4.199999809265137,4,,4.099999904632568
New Zealand,2009,4.199999809265137,,6.099999904632568,6.099999904632568,10.19999980926514,6.300000190734863
New Zealand,2010,4.599999904632568,,6.5,6.599999904632568,10.30000019073486,7.099999904632568
New Zealand,2011,4.199999809265137,,6.5,6.900000095367432,10.19999980926514,8.300000190734863
New Zealand,2012,4.800000190734863,,6.900000095367432,7.5,10.19999980926514,7.5
New Zealand,2013,4,,6.099999904632568,6.300000190734863,9.399999618530273,9.199999809265137
Nicaragua,1995,9.699999809265137,1.200000047683716,6.400000095367432,13.5,7.400000095367432,
Nicaragua,2012,7.300000190734863,2.700000047683716,5.199999809265137,8.600000381469727,5.5,
Nicaragua,2014,7.099999904632568,2.099999904632568,4.5,7,4.699999809265137,1.700000047683716
Niger,2011,,.1000000014901161,.300000011920929,,.8999999761581421,
Norway,1998,2.599999904632568,,3.700000047683716,3.200000047683716,6.800000190734863,19.89999961853027
Norway,1999,2.200000047683716,,3.299999952316284,2.900000095367432,5.599999904632568,
Norway,2000,2.5,,3.5,2.900000095367432,6.599999904632568,
Norway,2001,2.400000095367432,,3.700000047683716,3.299999952316284,7,20.89999961853027
Norway,2002,2.599999904632568,,4,3.400000095367432,8,20
Norway,2003,3,32.59999847412109,4.199999809265137,3.799999952316284,7.800000190734863,
Norway,2004,3.200000047683716,,4.300000190734863,4.099999904632568,7.400000095367432,
Norway,2005,2.599999904632568,28.10000038146973,4.400000095367432,4.199999809265137,9.800000190734863,
Norway,2006,1.899999976158142,21.20000076293945,3.400000095367432,2.799999952316284,6.400000095367432,
Norway,2007,1.600000023841858,17.10000038146973,2.5,1.700000047683716,5.199999809265137,
Norway,2008,1.299999952316284,,2.599999904632568,1.799999952316284,5.900000095367432,
Norway,2009,1.600000023841858,,3.099999904632568,2.400000095367432,6.5,19.60000038146973
Norway,2010,1.799999952316284,,3.5,2.900000095367432,7.300000190734863,20.70000076293945
Norway,2011,1.700000047683716,,3.200000047683716,2.599999904632568,6.900000095367432,18.70000076293945
Norway,2012,1.799999952316284,,3.099999904632568,2.700000047683716,6.199999809265137,15
Norway,2013,1.899999976158142,,3.400000095367432,2.700000047683716,7.699999809265137,15.5
Norway,2014,2.200000047683716,7.400000095367432,3.5,3.099999904632568,7.599999904632568,13.30000019073486
Norway,2015,2.599999904632568,,4.300000190734863,3.900000095367432,9.199999809265137,
Norway,2016,3,22.89999961853027,4.699999809265137,4.099999904632568,9.600000381469727,
Norway,2017,2.400000095367432,11.69999980926514,4.199999809265137,3.700000047683716,9.399999618530273,
Oman,1996,2.099999904632568,4.199999809265137,8.100000381469727,18.60000038146973,10.10000038146973,
Pakistan,2002,9.399999618530273,7.599999904632568,8.300000190734863,9.399999618530273,8.100000381469727,
Pakistan,2004,10,6.699999809265137,7.699999809265137,9,6.800000190734863,
