Entity,Year,Fossil Fuels (% electricity production) (World Bank (2014))
Gabon,1994,29.17448405
Gabon,1995,29.76294996
Gabon,1996,35.99670511
Gabon,1997,35.03184713
Gabon,1998,39.01712584
Gabon,1999,36.89759036
Gabon,2000,38.40304183
Gabon,2001,37.10021322
Gabon,2002,37.24696356
Gabon,2003,40.84690554
Gabon,2004,41.49350649
Gabon,2005,47.90343075
Gabon,2006,42.76276276
Gabon,2007,53.34486736
Gabon,2008,50.49396268
Gabon,2009,48.0653951
Gabon,2010,52.58799172
Gabon,2011,58.23905558
Gabon,2012,57.22919572
Gabon,2013,58.30388693
Gabon,2014,65.90621039
Georgia,1990,44.79014864
Georgia,1991,42.8648399
Georgia,1992,41.68908015
Georgia,1993,36.8531803
Georgia,1994,38.57039187
Georgia,1995,36.19082659
Georgia,1996,16.51593154
Georgia,1997,15.58006422
Georgia,1998,16.93390692
Georgia,1999,16.15254458
Georgia,2000,21.06681034
Georgia,2001,20.10955745
Georgia,2002,6.752101419
Georgia,2003,8.854748603
Georgia,2004,12.63720393
Georgia,2005,14.1874226
Georgia,2006,27.06189104
Georgia,2007,18.17090735
Georgia,2008,15.27268425
Georgia,2009,13.3909792
Georgia,2010,7.477281707
Georgia,2011,22.60153031
Georgia,2012,25.49767922
Georgia,2013,17.77512675
Georgia,2014,19.63166522
Germany,1960,89.80765485
Germany,1961,90.54418807
Germany,1962,91.61804023
Germany,1963,92.46251357
Germany,1964,93.16442075
Germany,1965,91.61247047
Germany,1966,90.90404849
Germany,1967,90.98600148
Germany,1968,91.39907292
Germany,1969,91.96207915
Germany,1970,91.39653659
Germany,1971,93.14314177
Germany,1972,92.61653574
Germany,1973,91.91910288
Germany,1974,91.0193746
Germany,1975,88.45636709
Germany,1976,88.86771723
Germany,1977,85.38327391
Germany,1978,85.29512874
Germany,1979,84.08120229
Germany,1980,82.82476305
Germany,1981,80.66712704
Germany,1982,78.82181287
Germany,1983,78.81231518
Germany,1984,74.69681042
Germany,1985,69.15667742
Germany,1986,70.58946404
Germany,1987,68.69531941
Germany,1988,66.83988017
Germany,1989,66.85432466
Germany,1990,68.01752944
Germany,1991,68.6355272
Germany,1992,65.76380249
Germany,1993,65.92699914
Germany,1994,65.86247275
Germany,1995,65.41269561
Germany,1996,65.12672261
Germany,1997,63.68576543
Germany,1998,65.01941616
Germany,1999,63.17765974
Germany,2000,63.15460246
Germany,2001,62.69870731
Germany,2002,62.79293552
Germany,2003,64.37857333
Germany,2004,62.68169954
Germany,2005,62.31682364
Germany,2006,61.02710152
Germany,2007,62.79236755
Germany,2008,60.75207289
Germany,2009,59.73886631
Germany,2010,59.45724669
Germany,2011,60.40087084
Germany,2012,59.68113795
Germany,2013,59.23832245
Germany,2014,56.7323431
Ghana,1971,1.188858696
Ghana,1972,1.072386059
Ghana,1973,0.971867008
Ghana,1974,0.75444147
Ghana,1975,0.977933801
Ghana,1976,1.113480218
Ghana,1977,1.14735658
Ghana,1978,1.378213623
Ghana,1979,1.131511529
Ghana,1980,0.771111529
Ghana,1981,0.651041667
Ghana,1982,0.563493661
Ghana,1983,0.933125972
Ghana,1984,1.801310044
Ghana,1985,1.027170311
Ghana,1986,0.681508405
Ghana,1987,0
Ghana,1988,0
Ghana,1989,0
Ghana,1990,0
Ghana,1991,0
Ghana,1992,0
Ghana,1993,0.348487249
Ghana,1994,0.458265139
Ghana,1995,0.310660562
Ghana,1996,0.030179568
Ghana,1997,0.508277665
Ghana,1998,22.46963563
Ghana,1999,16.41332471
Ghana,2000,8.50062301
Ghana,2001,15.90533147
Ghana,2002,30.75759659
Ghana,2003,33.93403604
Ghana,2004,12.55174698
Ghana,2005,17.07424867
Ghana,2006,33.34519573
Ghana,2007,46.5892806
Ghana,2008,25.57664584
Ghana,2009,23.23063184
Ghana,2010,31.18914134
Ghana,2011,32.49107143
Ghana,2012,32.87591484
Ghana,2013,36.01118794
Ghana,2014,35.26961352
Gibraltar,1971,100
Gibraltar,1972,100
Gibraltar,1973,100
Gibraltar,1974,100
Gibraltar,1975,100
Gibraltar,1976,100
Gibraltar,1977,100
Gibraltar,1978,100
Gibraltar,1979,100
Gibraltar,1980,100
Gibraltar,1981,100
Gibraltar,1982,100
Gibraltar,1983,100
Gibraltar,1984,100
Gibraltar,1985,100
Gibraltar,1986,100
Gibraltar,1987,100
Gibraltar,1988,100
Gibraltar,1989,100
Gibraltar,1990,100
Gibraltar,1991,100
Gibraltar,1992,100
Gibraltar,1993,100
Gibraltar,1994,100
Gibraltar,1995,100
Gibraltar,1996,100
Gibraltar,1997,100
Gibraltar,1998,100
Gibraltar,1999,100
Gibraltar,2000,100
Gibraltar,2001,100
Gibraltar,2002,100
Gibraltar,2003,100
Gibraltar,2004,100
Gibraltar,2005,100
Gibraltar,2006,100
Gibraltar,2007,100
Gibraltar,2008,100
Gibraltar,2009,100
Gibraltar,2010,100
Gibraltar,2011,100
Gibraltar,2012,100
Gibraltar,2013,100
Gibraltar,2014,100
Greece,1960,79.69432314
Greece,1961,78.11676083
Greece,1962,78.04960924
Greece,1963,74.57220054
Greece,1964,80.17565872
Greece,1965,82.67358858
Greece,1966,71.24335106
Greece,1967,76.16996842
Greece,1968,82.23145863
Greece,1969,76.70596237
Greece,1970,73.15682281
Greece,1971,77.0627919
Greece,1972,79.59759165
Greece,1973,84.99696295
Greece,1974,84.37416778
Greece,1975,87.5
Greece,1976,89.46925965
Greece,1977,89.87621807
Greece,1978,85.80522565
Greece,1979,83.86571351
Greece,1980,84.96887829
Greece,1981,85.43581413
Greece,1982,84.69834995
Greece,1983,90.24308885
Greece,1984,88.46153846
Greece,1985,89.88824802
Greece,1986,88.4973688
Greece,1987,90.75649804
Greece,1988,92.86231229
Greece,1989,94.44314528
Greece,1990,94.90726096
Greece,1991,91.32417536
Greece,1992,93.69241101
Greece,1993,93.65183418
Greece,1994,93.28397018
Greece,1995,91.12085038
Greece,1996,89.38718729
Greece,1997,90.68881087
Greece,1998,91.45300996
Greece,1999,89.97874279
Greece,2000,91.93823117
Greece,2001,94.28178461
Greece,2002,93.16896839
Greece,2003,89.5812106
Greece,2004,89.70125652
Greece,2005,89.05211436
Greece,2006,87.19819206
Greece,2007,92.63446604
Greece,2008,90.83004832
Greece,2009,86.57151275
Greece,2010,81.4335768
Greece,2011,86.04745488
Greece,2012,83.19757779
Greece,2013,74.72773751
Greece,2014,75.61329281
Guatemala,1971,59.60729313
Guatemala,1972,69.52380952
Guatemala,1973,69.60352423
Guatemala,1974,61.89873418
Guatemala,1975,69.05187835
Guatemala,1976,71.14967462
Guatemala,1977,79.59048877
Guatemala,1978,78.48180678
Guatemala,1979,80.67776457
Guatemala,1980,85.34836066
Guatemala,1981,77.92661619
Guatemala,1982,68.77346683
Guatemala,1983,48.60724234
Guatemala,1984,62.1231979
Guatemala,1985,61.23321123
Guatemala,1986,4.266321913
Guatemala,1987,13.79710145
Guatemala,1988,12.55434783
Guatemala,1989,9.294566254
Guatemala,1990,8.371454712
Guatemala,1991,10.4111986
Guatemala,1992,37.24878725
Guatemala,1993,33.72739917
Guatemala,1994,34.73344103
Guatemala,1995,33.5600907
Guatemala,1996,31.35568081
Guatemala,1997,31.77758571
Guatemala,1998,44.27737882
Guatemala,1999,42.98668725
Guatemala,2000,48.28042328
Guatemala,2001,52.02322008
Guatemala,2002,58.26199322
Guatemala,2003,50.78578508
Guatemala,2004,55.22038747
Guatemala,2005,52.51584048
Guatemala,2006,48.04065638
Guatemala,2007,52.37551393
Guatemala,2008,44.5859142
Guatemala,2009,50.88979772
Guatemala,2010,36.15202969
Guatemala,2011,35.56257488
Guatemala,2012,33.11729707
Guatemala,2013,32.83266129
Guatemala,2014,31.39393939
Haiti,1971,52.43902439
Haiti,1972,14.1509434
Haiti,1973,21.31147541
Haiti,1974,8.609271523
Haiti,1975,7.070707071
Haiti,1976,8.080808081
Haiti,1977,20.57416268
Haiti,1978,17.55102041
Haiti,1979,26.42857143
Haiti,1980,26.11464968
Haiti,1981,29.83870968
Haiti,1982,34.87179487
Haiti,1983,49.14841849
Haiti,1984,49.76303318
Haiti,1985,47.61904762
Haiti,1986,23.7020316
Haiti,1987,31.98380567
Haiti,1988,23.73831776
Haiti,1989,26.60869565
Haiti,1990,20.60301508
Haiti,1991,25.42735043
Haiti,1992,24.11347518
Haiti,1993,24.72527473
Haiti,1994,17.08185053
Haiti,1995,48.88888889
Haiti,1996,55.04132231
Haiti,1997,66.94214876
Haiti,1998,53.84615385
Haiti,1999,41.97707736
Haiti,2000,48.26325411
Haiti,2001,52.35690236
Haiti,2002,52.46800731
Haiti,2003,52.3364486
Haiti,2004,52.46800731
Haiti,2005,52.3381295
Haiti,2006,52.45614035
Haiti,2007,67.09401709
Haiti,2008,62.75720165
Haiti,2009,71.28987517
Haiti,2010,69.84667802
Haiti,2011,87.16861082
Haiti,2012,79.90909091
Haiti,2013,86.63507109
Haiti,2014,91.2875121
High income,1960,63.61410702
High income,1961,64.1985874
High income,1962,65.48301766
High income,1963,66.23786556
High income,1964,67.51875327
High income,1965,66.90607361
High income,1966,67.19078587
High income,1967,67.97134368
High income,1968,69.30368365
High income,1969,70.12129333
High income,1970,71.19411672
High income,1971,73.40258215
High income,1972,73.46715619
High income,1973,74.24067642
High income,1974,71.17580485
High income,1975,69.62256252
High income,1976,71.35774458
High income,1977,70.53291034
High income,1978,68.90356592
High income,1979,68.83378606
High income,1980,68.78554585
High income,1981,66.98539955
High income,1982,65.14609726
High income,1983,63.63291215
High income,1984,62.47316508
High income,1985,60.69610084
High income,1986,59.52788506
High income,1987,59.77200069
High income,1988,59.65405589
High income,1989,60.60048071
High income,1990,60.27763429
High income,1991,59.90400611
High income,1992,60.0294746
High income,1993,59.45414125
High income,1994,60.06370236
High income,1995,59.47382598
High income,1996,59.55629002
High income,1997,60.33578622
High income,1998,61.02371373
High income,1999,61.05996712
High income,2000,61.74523255
High income,2001,61.85198984
High income,2002,62.27170459
High income,2003,63.25912889
High income,2004,62.77221501
High income,2005,63.04609092
High income,2006,62.8257998
High income,2007,64.02032501
High income,2008,63.24091182
High income,2009,61.78859255
High income,2010,62.22638852
High income,2011,62.60951929
High income,2012,62.9606008
High income,2013,61.71575355
High income,2014,60.71430721
Honduras,1971,38.10741688
Honduras,1972,28.13238771
Honduras,1973,26.13168724
Honduras,1974,22.92870906
Honduras,1975,25.92592593
Honduras,1976,29.41176471
Honduras,1977,31.83139535
Honduras,1978,14.75625823
Honduras,1979,12.92596945
Honduras,1980,13.68653422
Honduras,1981,16.90283401
Honduras,1982,19.19770774
Honduras,1983,26.84859155
Honduras,1984,26.80067002
Honduras,1985,6.451612903
Honduras,1986,3.054989817
Honduras,1987,2.782415136
Honduras,1988,2.763561924
Honduras,1989,2.398433676
Honduras,1990,1.724881414
Honduras,1991,1.449275362
Honduras,1992,6.44472898
Honduras,1993,11.8657299
Honduras,1994,22.18415418
Honduras,1995,38.67302053
Honduras,1996,33.51809586
Honduras,1997,33.51403061
Honduras,1998,43.68960469
Honduras,1999,37.85277859
Honduras,2000,38.08871851
Honduras,2001,50.74665294
Honduras,2002,60.03409644
Honduras,2003,60.82451499
Honduras,2004,70.03297609
Honduras,2005,67.05336427
Honduras,2006,63.07178631
Honduras,2007,62.39936859
Honduras,2008,62.00946709
Honduras,2009,55.24528302
Honduras,2010,52.19123506
Honduras,2011,53.2209591
Honduras,2012,50.69767442
Honduras,2013,53.2449839
Honduras,2014,56.17068923
Hong Kong,1971,100
Hong Kong,1972,100
Hong Kong,1973,100
Hong Kong,1974,100
Hong Kong,1975,100
Hong Kong,1976,100
Hong Kong,1977,100
Hong Kong,1978,100
Hong Kong,1979,100
Hong Kong,1980,100
Hong Kong,1981,100
Hong Kong,1982,100
Hong Kong,1983,100
Hong Kong,1984,100
Hong Kong,1985,100
Hong Kong,1986,100
Hong Kong,1987,100
Hong Kong,1988,100
Hong Kong,1989,100
Hong Kong,1990,100
Hong Kong,1991,100
Hong Kong,1992,100
Hong Kong,1993,100
Hong Kong,1994,100
Hong Kong,1995,100
Hong Kong,1996,100
Hong Kong,1997,100
Hong Kong,1998,100
Hong Kong,1999,100
Hong Kong,2000,100
Hong Kong,2001,100
Hong Kong,2002,100
Hong Kong,2003,100
Hong Kong,2004,100
Hong Kong,2005,100
Hong Kong,2006,99.99741047
Hong Kong,2007,99.99743274
Hong Kong,2008,99.99736801
Hong Kong,2009,99.99741816
Hong Kong,2010,99.75773048
Hong Kong,2011,99.79543827
Hong Kong,2012,99.76572959
Hong Kong,2013,99.75739313
Hong Kong,2014,99.75189214
Hungary,1965,99.32897915
Hungary,1966,99.15690077
Hungary,1967,99.34347478
Hungary,1968,99.32345116
Hungary,1969,99.32475656
Hungary,1970,99.39485628
Hungary,1971,99.3597439
Hungary,1972,99.32610427
Hungary,1973,99.427535
Hungary,1974,99.57334738
Hungary,1975,99.20379054
Hungary,1976,99.25170068
Hungary,1977,99.36330228
Hungary,1978,99.45973457
Hungary,1979,99.40454342
Hungary,1980,99.5309097
Hungary,1981,99.30864198
Hungary,1982,99.35822402
Hungary,1983,89.81000388
Hungary,1984,84.78880736
Hungary,1985,75.0186595
Hungary,1986,72.82639681
Hungary,1987,62.35167569
Hungary,1988,53.27882872
Hungary,1989,52.48301274
Hungary,1990,50.96708398
Hungary,1991,53.38250509
Hungary,1992,55.14281206
Hungary,1993,57.34771381
Hungary,1994,57.33253767
Hungary,1995,57.98694809
Hungary,1996,58.74038188
Hungary,1997,59.6604232
Hungary,1998,61.77467061
Hungary,1999,61.94491436
Hungary,2000,58.85879912
Hungary,2001,60.34875738
Hungary,2002,60.67428161
Hungary,2003,66.66569044
Hungary,2004,61.79838614
Hungary,2005,55.87873364
Hungary,2006,57.92966898
Hungary,2007,58.19319319
Hungary,2008,56.80449719
Hungary,2009,48.65211095
Hungary,2010,49.33772176
Hungary,2011,48.56048197
Hungary,2012,46.42125018
Hungary,2013,39.61572744
Hungary,2014,35.44993361
Iceland,1960,4.537205082
Iceland,1961,3.980099502
Iceland,1962,4.025764895
Iceland,1963,3.658536585
Iceland,1964,3.671071953
Iceland,1965,5.014749263
Iceland,1966,7.079646018
Iceland,1967,5.240793201
Iceland,1968,5.212620027
Iceland,1969,5.147864184
Iceland,1970,2.956989247
Iceland,1971,3.022825416
Iceland,1972,2.675585284
Iceland,1973,3.75
Iceland,1974,3.085376162
Iceland,1975,3.142488162
Iceland,1976,2.327480604
Iceland,1977,2.659574468
Iceland,1978,1.95788696
Iceland,1979,1.895093063
Iceland,1980,1.476130653
Iceland,1981,1.062215478
Iceland,1982,0.302780072
Iceland,1983,0.182863114
Iceland,1984,0.100578325
Iceland,1985,0.102564103
Iceland,1986,0.121536218
Iceland,1987,0.118764846
Iceland,1988,0.156319786
Iceland,1989,0.132245978
Iceland,1990,0.133037694
Iceland,1991,0.15576324
Iceland,1992,0.131984162
Iceland,1993,0.105775333
Iceland,1994,0.10460251
Iceland,1995,0.180686609
Iceland,1996,0.097599063
Iceland,1997,0.07160759
Iceland,1998,0.079605158
Iceland,1999,0.069560378
Iceland,2000,0.065070276
Iceland,2001,0.049794597
Iceland,2002,0.071292776
Iceland,2003,0.070588235
Iceland,2004,0.046387568
Iceland,2005,0.057563896
Iceland,2006,0.040281974
Iceland,2007,0.016698672
Iceland,2008,0.012145503
Iceland,2009,0.011880718
Iceland,2010,0.011724017
Iceland,2011,0.011620475
Iceland,2012,0.017094991
Iceland,2013,0.027599912
Iceland,2014,0.016554464
India,1971,55.98336949
India,1972,59.81621192
India,1973,56.9001044
India,1974,60.76058322
India,1975,58.1768033
India,1976,60.15687915
India,1977,59.27240013
India,1978,54.6513634
India,1979,57.1276624
India,1980,58.84194703
India,1981,60.24786519
India,1982,64.37285308
India,1983,64.77804469
India,1984,66.23186972
India,1985,69.89510226
India,1986,71.13168048
India,1987,76.33920121
India,1988,73.92477079
India,1989,75.43834477
India,1990,73.41288277
India,1991,75.46201168
India,1992,77.25257354
India,1993,78.9452535
India,1994,77.33570787
India,1995,80.85540292
India,1996,82.18521954
India,1997,81.85170454
India,1998,80.93224629
India,1999,82.31434487
India,2000,83.44216483
India,2001,83.48184457
India,2002,84.76876407
India,2003,83.79363804
India,2004,83.02024442
India,2005,80.949227
India,2006,80.01587006
India,2007,80.05155647
India,2008,81.70058525
India,2009,82.27508498
India,2010,81.23585892
India,2011,79.63232502
India,2012,81.28737036
India,2013,80.22354794
India,2014,81.72647464
Indonesia,1971,55.97949886
Indonesia,1972,66.95042564
Indonesia,1973,56.54008439
Indonesia,1974,58.41885215
Indonesia,1975,60.10033445
Indonesia,1976,57.17647059
Indonesia,1977,64.1265741
Indonesia,1978,71.80688531
Indonesia,1979,76.87469763
Indonesia,1980,82.07144761
Indonesia,1981,81.07354479
Indonesia,1982,86.79530836
Indonesia,1983,83.27828241
Indonesia,1984,82.85861107
Indonesia,1985,77.20244006
Indonesia,1986,73.02506792
Indonesia,1987,77.47116431
Indonesia,1988,75.0287687
Indonesia,1989,72.23625343
Indonesia,1990,79.0828665
Indonesia,1991,79.44295661
Indonesia,1992,76.16168429
Indonesia,1993,80.2246696
Indonesia,1994,84.34323767
Indonesia,1995,83.5369047
Indonesia,1996,84.46931664
Indonesia,1997,89.66057861
Indonesia,1998,84.23460365
Indonesia,1999,85.87673864
Indonesia,2000,84.04393249
Indonesia,2001,82.52513481
Indonesia,2002,85.0467117
Indonesia,2003,86.3614637
Indonesia,2004,86.39348219
Indonesia,2005,86.39446714
Indonesia,2006,87.7412228
Indonesia,2007,87.0961161
Indonesia,2008,86.68416753
Indonesia,2009,86.7669384
Indonesia,2010,84.14597508
Indonesia,2011,87.9989314
Indonesia,2012,88.74592606
Indonesia,2013,87.65358801
Indonesia,2014,88.55680252
Iran,1971,66.94632943
Iran,1972,63.06919292
Iran,1973,76.49880096
Iran,1974,75.57300964
Iran,1975,78.05732484
Iran,1976,77.03772168
Iran,1977,77.80762748
Iran,1978,68.51413312
Iran,1979,75.26587247
Iran,1980,74.88829312
Iran,1981,74.98996226
Iran,1982,77.82707388
Iran,1983,81.20815535
Iran,1984,84.28704159
Iran,1985,85.8490566
Iran,1986,81.917683
Iran,1987,81.83864753
Iran,1988,84.6407563
Iran,1989,85.73000455
Iran,1990,89.70762411
Iran,1991,88.99666282
Iran,1992,86.12324538
Iran,1993,87.10960055
Iran,1994,90.9072034
Iran,1995,91.42396536
Iran,1996,91.86503351
Iran,1997,92.91259653
Iran,1998,93.19570092
Iran,1999,95.5802969
Iran,2000,96.96215673
Iran,2001,96.08923098
Iran,2002,94.27137246
Iran,2003,92.77024656
Iran,2004,93.60524329
Iran,2005,90.9196577
Iran,2006,90.45525789
Iran,2007,91.11213515
Iran,2008,97.57656272
Iran,2009,96.63007634
Iran,2010,95.83660644
Iran,2011,94.74113942
Iran,2012,94.2880964
Iran,2013,92.56003414
Iran,2014,93.17611586
Iraq,1971,92.85714286
Iraq,1972,93.10344828
Iraq,1973,91.75902245
Iraq,1974,89.62386511
Iraq,1975,89.73959493
Iraq,1976,91.23878603
Iraq,1977,91.1062225
Iraq,1978,90.96362476
Iraq,1979,89.82248521
Iraq,1980,93.93832909
Iraq,1981,94.35916405
Iraq,1982,95.6088993
Iraq,1983,96.29286376
Iraq,1984,96.86520376
Iraq,1985,97.09149859
Iraq,1986,97.30784762
Iraq,1987,88.44957797
Iraq,1988,88.91257996
Iraq,1989,89.10310142
Iraq,1990,89.16666667
Iraq,1991,95.67515617
Iraq,1992,97.23320158
Iraq,1993,97.71863118
Iraq,1994,98
Iraq,1995,98.08358269
Iraq,1996,98.10259312
Iraq,1997,98.08497314
Iraq,1998,98.08369688
Iraq,1999,98.08319868
Iraq,2000,98.0846395
Iraq,2001,98.08378035
Iraq,2002,98.4732599
Iraq,2003,98.47212421
Iraq,2004,98.4734479
Iraq,2005,80.26315789
Iraq,2006,81.97676138
Iraq,2007,82.74212474
Iraq,2008,90.55248319
Iraq,2009,91.47356462
Iraq,2010,90.25312832
Iraq,2011,93.69793889
Iraq,2012,90.45590856
Iraq,2013,91.85751943
Iraq,2014,95.67494983
Ireland,1960,58.79752431
Ireland,1961,69.91439054
Ireland,1962,75.72744015
Ireland,1963,77.49140893
Ireland,1964,76.82530299
Ireland,1965,74.50555405
Ireland,1966,78.72659176
Ireland,1967,81.753663
Ireland,1968,84.14558914
Ireland,1969,88.92687559
Ireland,1970,86.15092385
Ireland,1971,92.60786802
Ireland,1972,90.10015967
Ireland,1973,91.2357104
Ireland,1974,89.69990827
Ireland,1975,93.07272969
Ireland,1976,92.85026481
Ireland,1977,91.69715109
Ireland,1978,92.76383993
Ireland,1979,92.23684211
Ireland,1980,92.06890025
Ireland,1981,91.81308766
Ireland,1982,92.38366572
Ireland,1983,92.72997033
Ireland,1984,93.87682449
Ireland,1985,92.90520399
Ireland,1986,92.53270496
Ireland,1987,94.60764906
Ireland,1988,93.23768903
Ireland,1989,94.88695138
Ireland,1990,95.10155317
Ireland,1991,95.00334896
Ireland,1992,94.79087452
Ireland,1993,95.16997957
Ireland,1994,94.42001426
Ireland,1995,95.85889571
Ireland,1996,95.96723044
Ireland,1997,95.89110671
Ireland,1998,94.39601494
Ireland,1999,94.83574546
Ireland,2000,94.9942973
Ireland,2001,95.83062683
Ireland,2002,94.43706477
Ireland,2003,95.42254937
Ireland,2004,94.47154472
Ireland,2005,92.69101694
Ireland,2006,90.87254757
Ireland,2007,89.96660322
Ireland,2008,88.00320984
Ireland,2009,85.30653123
Ireland,2010,86.9194612
Ireland,2011,80.25405838
Ireland,2012,80.65941288
Ireland,2013,77.97030662
Ireland,2014,75.22565777
Israel,1971,100
Israel,1972,100
Israel,1973,100
Israel,1974,100
Israel,1975,100
Israel,1976,100
Israel,1977,100
Israel,1978,100
Israel,1979,100
Israel,1980,100
Israel,1981,99.98458812
Israel,1982,99.98533832
Israel,1983,99.99303379
Israel,1984,99.98636209
Israel,1985,99.98703992
Israel,1986,99.96257952
Israel,1987,99.94342931
Israel,1988,99.94832575
Israel,1989,99.98533223
Israel,1990,99.98564456
Israel,1991,99.97211118
Israel,1992,99.88466433
Israel,1993,99.90005766
Israel,1994,99.91908247
Israel,1995,99.91783073
Israel,1996,99.92622422
Israel,1997,99.92877493
Israel,1998,99.93413253
Israel,1999,99.91584853
Israel,2000,99.9273341
Israel,2001,99.95449478
Israel,2002,99.92967033
Israel,2003,99.90859038
Israel,2004,99.91751095
Israel,2005,99.91975639
Israel,2006,99.95055184
Israel,2007,99.9553837
Israel,2008,99.55791025
Israel,2009,99.33282432
Israel,2010,99.65523715
Israel,2011,99.36158448
Israel,2012,99.23178261
Israel,2013,99.06884968
Israel,2014,98.48552119
Italy,1960,14.32755849
Italy,1961,26.97836359
Italy,1962,35.98723648
Italy,1963,31.48283727
Italy,1964,42.29171308
Italy,1965,40.89159019
Italy,1966,43.02174691
Italy,1967,49.10933278
Italy,1968,52.65039579
Italy,1969,57.43440499
Italy,1970,58.98829144
Italy,1971,62.35232408
Italy,1972,63.56744888
Italy,1973,69.07223658
Italy,1974,69.15455298
Italy,1975,66.51963945
Italy,1976,71.07545292
Italy,1977,64.68555632
Italy,1978,68.96354531
Italy,1979,70.72609344
Italy,1980,71.97859097
Italy,1981,72.50131319
Italy,1982,71.51837471
Italy,1983,71.89424182
Italy,1984,70.6294952
Italy,1985,71.83447928
Italy,1986,71.65779931
Italy,1987,78.0202933
Italy,1988,77.74129254
Italy,1989,81.94577892
Italy,1990,83.59958151
Italy,1991,79.10404717
Italy,1992,79.26644152
Italy,1993,79.21772964
Italy,1994,78.71819533
Italy,1995,82.30649972
Italy,1996,80.45263536
Italy,1997,80.87407311
Italy,1998,81.2185843
Italy,1999,79.68486625
Italy,2000,80.67022053
Italy,2001,79.43205808
Italy,2002,82.02513584
Italy,2003,82.92778348
Italy,2004,80.9866893
Italy,2005,82.80723622
Italy,2006,82.67775138
Italy,2007,83.63776758
Italy,2008,80.61474769
Italy,2009,75.15736903
Italy,2010,73.26164011
Italy,2011,71.36984114
Italy,2012,67.96480299
Italy,2013,60.03633092
Italy,2014,55.4890765
Jamaica,1971,86.33651551
Jamaica,1972,86.64027709
Jamaica,1973,86.09967993
Jamaica,1974,86.24616732
Jamaica,1975,79.59434542
Jamaica,1976,77.59530792
Jamaica,1977,76.28094416
Jamaica,1978,74.90239822
Jamaica,1979,76.67258733
Jamaica,1980,76.01431981
Jamaica,1981,76.06888361
Jamaica,1982,77.96954315
Jamaica,1983,74.04773997
Jamaica,1984,87.47720365
Jamaica,1985,87.77506112
Jamaica,1986,88.38559814
Jamaica,1987,89.43396226
Jamaica,1988,89.62315674
Jamaica,1989,87.79811425
Jamaica,1990,92.43287225
Jamaica,1991,93.2642487
Jamaica,1992,95.52388097
Jamaica,1993,94.7507254
Jamaica,1994,94.4921466
Jamaica,1995,94.83616401
Jamaica,1996,94.12056973
Jamaica,1997,94.068745
Jamaica,1998,95.07716049
Jamaica,1999,95.1732486
Jamaica,2000,95.15591886
Jamaica,2001,96.54447115
Jamaica,2002,97.75021633
Jamaica,2003,97.48110831
Jamaica,2004,96.71608702
Jamaica,2005,96.3082727
Jamaica,2006,96.05245551
Jamaica,2007,95.03002001
Jamaica,2008,93.86068477
Jamaica,2009,92.63301501
Jamaica,2010,92.31481481
Jamaica,2011,91.27347687
Jamaica,2012,89.07584129
Jamaica,2013,90.15777611
Jamaica,2014,90.22793404
Japan,1960,49.35064935
Japan,1961,48.52384557
Japan,1962,55.55555556
Japan,1963,56.88566606
Japan,1964,61.66025534
Japan,1965,60.3326902
Japan,1966,62.78799162
Japan,1967,71.63076923
Japan,1968,72.62364405
Japan,1969,75.69543793
Japan,1970,77.45208568
Japan,1971,75.9206059
Japan,1972,77.77777778
Japan,1973,83.50748947
Japan,1974,77.57453345
Japan,1975,77.04070202
Japan,1976,76.75130969
Japan,1977,80.17892933
Japan,1978,76.70015705
Japan,1979,74.02603615
Japan,1980,69.99586049
Japan,1981,69.61618264
Japan,1982,66.43195084
Japan,1983,65.81954192
Japan,1984,66.03995592
Japan,1985,61.66017684
Japan,1986,60.72352422
Japan,1987,61.00789469
Japan,1988,61.80929912
Japan,1989,63.14784833
Japan,1990,65.56373968
Japan,1991,64.44999673
Japan,1992,65.15279196
Japan,1993,61.27317269
Japan,1994,64.39048467
Japan,1995,61.45294589
Japan,1996,61.19921458
Japan,1997,59.51754925
Japan,1998,58.33315033
Japan,1999,61.12320601
Japan,2000,61.27763094
Japan,2001,61.18040999
Japan,2002,64.26045518
Japan,2003,67.77026402
Japan,2004,64.75059057
Japan,2005,64.58957025
Japan,2006,63.66912807
Japan,2007,68.88715488
Japan,2008,67.72609254
Japan,2009,64.61391149
Japan,2010,63.92201708
Japan,2011,78.74125236
Japan,2012,86.97298813
Japan,2013,86.57555723
Japan,2014,85.56874258
Jordan,1971,100
Jordan,1972,100
Jordan,1973,100
Jordan,1974,100
Jordan,1975,100
Jordan,1976,100
Jordan,1977,100
Jordan,1978,100
Jordan,1979,100
Jordan,1980,100
Jordan,1981,100
Jordan,1982,100
Jordan,1983,100
Jordan,1984,100
Jordan,1985,100
Jordan,1986,99.89847716
Jordan,1987,99.45496271
Jordan,1988,99.17254061
Jordan,1989,99.50480629
Jordan,1990,99.67014843
Jordan,1991,99.78517723
Jordan,1992,99.63817277
Jordan,1993,99.51690821
Jordan,1994,99.70449173
Jordan,1995,99.66168091
Jordan,1996,99.62033674
Jordan,1997,99.6807152
Jordan,1998,99.76278725
Jordan,1999,99.75992092
Jordan,2000,99.43050847
Jordan,2001,99.32441383
Jordan,2002,99.24987703
Jordan,2003,99.3745309
Jordan,2004,99.30857589
Jordan,2005,99.32670396
Jordan,2006,99.46043165
Jordan,2007,99.43081301
Jordan,2008,99.46524064
