Entity,Year,Child mortality (Gapminder (2013))
Armenia,2008,20.1
Armenia,2009,19.1
Armenia,2010,18.1
Armenia,2011,17.2
Armenia,2012,16.4
Armenia,2013,15.6
Australia,1800,390.99
Australia,1801,390.99
Australia,1802,390.99
Australia,1803,390.99
Australia,1804,390.99
Australia,1805,390.99
Australia,1806,390.99
Australia,1807,390.99
Australia,1808,390.99
Australia,1809,390.99
Australia,1810,390.99
Australia,1811,390.99
Australia,1812,390.99
Australia,1813,390.99
Australia,1814,390.99
Australia,1815,390.99
Australia,1816,390.99
Australia,1817,390.99
Australia,1818,390.99
Australia,1819,390.99
Australia,1820,390.99
Australia,1821,390.99
Australia,1822,390.99
Australia,1823,390.99
Australia,1824,390.99
Australia,1825,390.99
Australia,1826,390.99
Australia,1827,390.99
Australia,1828,390.99
Australia,1829,390.99
Australia,1830,390.99
Australia,1831,390.99
Australia,1832,390.99
Australia,1833,390.99
Australia,1834,390.99
Australia,1835,390.99
Australia,1836,390.99
Australia,1837,390.99
Australia,1838,390.99
Australia,1839,390.99
Australia,1840,390.99
Australia,1841,390.99
Australia,1842,390.99
Australia,1843,390.99
Australia,1844,390.99
Australia,1845,390.99
Australia,1846,390.99
Australia,1847,390.99
Australia,1848,390.99
Australia,1849,390.99
Australia,1850,390.99
Australia,1851,390.99
Australia,1852,390.99
Australia,1853,390.99
Australia,1854,390.99
Australia,1855,390.99
Australia,1856,390.99
Australia,1857,390.99
Australia,1858,390.99
Australia,1859,390.99
Australia,1860,390.99
Australia,1870,169.68
Australia,1871,156.65
Australia,1872,182.81
Australia,1873,175.3
Australia,1874,195.97
Australia,1875,222.2
Australia,1876,184.69
Australia,1877,199.73
Australia,1878,207.23
Australia,1879,177.18
Australia,1880,180.93
Australia,1881,179.05
Australia,1882,214.72
Australia,1883,188.45
Australia,1884,195.97
Australia,1885,201.61
Australia,1886,197.85
Australia,1887,179.05
Australia,1888,179.05
Australia,1889,209.1
Australia,1890,162.22
Australia,1891,177.18
Australia,1892,160.37
Australia,1893,179.05
Australia,1894,156.65
Australia,1895,151.1
Australia,1896,175.3
Australia,1897,158.51
Australia,1898,201.61
Australia,1899,179.05
Australia,1900,149.27
Australia,1901,156.65
Australia,1902,162.22
Australia,1903,169.68
Australia,1904,117.16
Australia,1905,117.16
Australia,1906,118.9
Australia,1907,115.43
Australia,1908,110.29
Australia,1909,100.18
Australia,1910,105.2
Australia,1911,93.6
Australia,1912,100.18
Australia,1913,100.18
Australia,1914,98.52
Australia,1915,93.6
Australia,1916,96.88
Australia,1917,75.01
Australia,1918,79.68
Australia,1919,95.24
Australia,1920,95.24
Australia,1921,89.08
Australia,1922,70.99
Australia,1923,79.48
Australia,1924,76.05
Australia,1925,69.76
Australia,1926,70.23
Australia,1927,72.27
Australia,1928,71.57
Australia,1929,68.14
Australia,1930,63.78
Australia,1931,54.35
Australia,1932,53.64
Australia,1933,53.3
Australia,1934,58.03
Australia,1935,53.59
Australia,1936,55.81
Australia,1937,50.67
Australia,1938,50.45
Australia,1939,50.47
Australia,1940,50.17
Australia,1941,52.49
Australia,1942,51.49
Australia,1943,50.27
Australia,1944,41.42
Australia,1945,37.93
Australia,1946,38.52
Australia,1947,35.78
Australia,1948,33.93
Australia,1949,31.51
Australia,1950,31.6
Australia,1951,31
Australia,1952,30.3
Australia,1953,29.5
Australia,1954,28.7
Australia,1955,28
Australia,1956,27.3
Australia,1957,26.6
Australia,1958,26
Australia,1959,25.4
Australia,1960,24.9
Australia,1961,24.3
Australia,1962,23.7
Australia,1963,23.2
Australia,1964,22.7
Australia,1965,22.4
Australia,1966,22.1
Australia,1967,22
Australia,1968,21.9
Australia,1969,21.7
Australia,1970,21.4
Australia,1971,20.9
Australia,1972,20.2
Australia,1973,19.4
Australia,1974,18.4
Australia,1975,17.3
Australia,1976,16.2
Australia,1977,15.3
Australia,1978,14.4
Australia,1979,13.6
Australia,1980,13
Australia,1981,12.5
Australia,1982,12.2
Australia,1983,11.8
Australia,1984,11.6
Australia,1985,11.3
Australia,1986,11
Australia,1987,10.6
Australia,1988,10.2
Australia,1989,9.7
Australia,1990,9.2
Australia,1991,8.6
Australia,1992,8.1
Australia,1993,7.7
Australia,1994,7.3
Australia,1995,7
Australia,1996,6.8
Australia,1997,6.6
Australia,1998,6.5
Australia,1999,6.4
Australia,2000,6.2
Australia,2001,6.1
Australia,2002,6
Australia,2003,5.9
Australia,2004,5.9
Australia,2005,5.7
Australia,2006,5.6
Australia,2007,5.4
Australia,2008,5.2
Australia,2009,5
Australia,2010,4.8
Australia,2011,4.5
Australia,2012,4.2
Australia,2013,4
Austria,1800,387.32
Austria,1806,308.99
Austria,1807,325.26
Austria,1808,315.5
Austria,1809,299.15
Austria,1810,302.43
Austria,1811,307.34
Austria,1812,295.89
Austria,1813,302.43
Austria,1814,326.89
Austria,1815,305.71
Austria,1816,289.32
Austria,1817,292.6
Austria,1818,294.24
Austria,1819,307.34
Austria,1820,299.15
Austria,1821,300.8
Austria,1822,321.99
Austria,1823,297.52
Austria,1824,312.26
Austria,1825,320.37
Austria,1826,317.13
Austria,1827,294.24
Austria,1828,305.71
Austria,1829,284.37
Austria,1830,385.13
Austria,1831,436.85
Austria,1832,394.8
Austria,1833,422.24
Austria,1834,440.1
Austria,1835,402.88
Austria,1836,383.5
Austria,1837,410.94
Austria,1838,389.96
Austria,1839,414.12
Austria,1840,396.42
Austria,1841,407.72
Austria,1842,398.04
Austria,1843,420.61
Austria,1844,373.78
Austria,1845,401.27
Austria,1846,407.72
Austria,1849,394.8
Austria,1850,407.72
Austria,1851,393.18
Austria,1852,393.18
Austria,1853,368.92
Austria,1854,443.35
Austria,1855,451.47
Austria,1856,391.57
Austria,1857,388.35
Austria,1858,406.11
Austria,1859,412.55
Austria,1860,385.13
Austria,1861,428.73
Austria,1862,406.11
Austria,1863,420.61
Austria,1864,406.11
Austria,1865,438.48
Austria,1866,451.47
Austria,1867,410.94
Austria,1868,402.88
Austria,1869,393.18
Austria,1870,410.94
Austria,1871,414.12
Austria,1872,438.48
Austria,1873,470.96
Austria,1874,422.24
Austria,1875,394.8
Austria,1876,401.27
Austria,1877,418.99
Austria,1878,409.33
Austria,1879,389.96
Austria,1880,406.11
Austria,1881,406.11
Austria,1882,415.74
Austria,1883,410.94
Austria,1884,401.27
Austria,1885,414.12
Austria,1886,406.11
Austria,1887,396.42
Austria,1888,404.5
Austria,1889,383.5
Austria,1890,420.61
Austria,1891,394.8
Austria,1892,420.61
Austria,1893,377.02
Austria,1894,407.72
Austria,1895,391.57
Austria,1896,373.78
Austria,1897,370.54
Austria,1898,364.1
Austria,1899,356.05
Austria,1900,375.39
Austria,1901,339.88
Austria,1902,351.19
Austria,1903,349.57
Austria,1904,341.52
Austria,1905,375.39
Austria,1906,328.51
Austria,1907,339.88
Austria,1908,323.63
Austria,1909,339.88
Austria,1910,307.34
Austria,1911,336.63
Austria,1912,294.24
Austria,1913,308.99
Austria,1914,279.42
Austria,1915,354.43
Austria,1916,312.26
Austria,1917,302.43
Austria,1918,313.89
Austria,1919,253.24
Austria,1922,253.24
Austria,1923,227.77
Austria,1924,201.61
Austria,1925,184.69
Austria,1926,192.21
Austria,1927,195.97
Austria,1928,186.57
Austria,1929,173.43
Austria,1930,156.65
Austria,1931,154.8
Austria,1932,160.37
Austria,1933,138.36
Austria,1934,134.77
Austria,1935,147.43
Austria,1936,136.56
Austria,1937,134.77
Austria,1938,113.71
Austria,1939,101.85
Austria,1940,103.53
Austria,1941,96.88
Austria,1942,103.53
Austria,1943,112
Austria,1944,127.65
Austria,1945,263.54
Austria,1946,115.43
Austria,1947,104.5
Austria,1948,92.09
Austria,1949,86.87
Austria,1950,75.32
Austria,1951,69.81
Austria,1952,59.54
Austria,1953,56.57
Austria,1954,54.9
Austria,1955,53.4
Austria,1956,51.8
Austria,1957,49.9
Austria,1958,47.9
Austria,1959,45.5
Austria,1960,42.9
Austria,1961,40.2
Austria,1962,37.9
Austria,1963,35.9
Austria,1964,34.2
Austria,1965,32.7
Austria,1966,31.5
Austria,1967,30.5
Austria,1968,29.8
Austria,1969,29.3
Austria,1970,29
Austria,1971,28.7
Austria,1972,28
Austria,1973,26.8
Austria,1974,25.1
Austria,1975,23.1
Austria,1976,21.1
Austria,1977,19.4
Austria,1978,18.1
Austria,1979,17.1
Austria,1980,16.3
Austria,1981,15.5
Austria,1982,14.7
Austria,1983,14
Austria,1984,13.3
Austria,1985,12.6
Austria,1986,11.8
Austria,1987,11.1
Austria,1988,10.5
Austria,1989,10
Austria,1990,9.5
Austria,1991,9
Austria,1992,8.5
Austria,1993,8
Austria,1994,7.4
Austria,1995,6.8
Austria,1996,6.4
Austria,1997,6
Austria,1998,5.8
Austria,1999,5.6
Austria,2000,5.5
Austria,2001,5.4
Austria,2002,5.3
Austria,2003,5.2
Austria,2004,5
Austria,2005,4.9
Austria,2006,4.8
Austria,2007,4.6
Austria,2008,4.6
Austria,2009,4.5
Austria,2010,4.4
Austria,2011,4.2
Austria,2012,4
Austria,2013,3.9
Azerbaijan,1800,384
Azerbaijan,1900,312.92
Azerbaijan,1930,233.49
Azerbaijan,1950,142.96
Azerbaijan,1951,141.16
Azerbaijan,1952,137.26
Azerbaijan,1953,133.93
Azerbaijan,1954,130.48
Azerbaijan,1955,126.9
Azerbaijan,1956,123.24
Azerbaijan,1957,119.46
Azerbaijan,1958,115.6
Azerbaijan,1959,111.82
Azerbaijan,1960,108.09
Azerbaijan,1961,104.46
Azerbaijan,1962,100.28
Azerbaijan,1963,96.78
Azerbaijan,1964,93.32
Azerbaijan,1965,89.91
Azerbaijan,1966,86.57
Azerbaijan,1967,83.25
Azerbaijan,1968,80.12
Azerbaijan,1969,77.15
Azerbaijan,1970,74.82
Azerbaijan,1971,72.64
Azerbaijan,1972,71.06
Azerbaijan,1982,107.6
Azerbaijan,1983,105.1
Azerbaijan,1984,102.9
Azerbaijan,1985,100.7
Azerbaijan,1986,98.7
Azerbaijan,1987,97
Azerbaijan,1988,95.6
Azerbaijan,1989,94.8
Azerbaijan,1990,94.5
Azerbaijan,1991,94.8
Azerbaijan,1992,95.2
Azerbaijan,1993,95.5
Azerbaijan,1994,95.2
Azerbaijan,1995,94
Azerbaijan,1996,91.7
Azerbaijan,1997,88.4
Azerbaijan,1998,84.1
Azerbaijan,1999,79.2
Azerbaijan,2000,74.1
Azerbaijan,2001,68.9
Azerbaijan,2002,63.9
Azerbaijan,2003,59.3
Azerbaijan,2004,55.2
Azerbaijan,2005,51.7
Azerbaijan,2006,48.5
Azerbaijan,2007,45.7
Azerbaijan,2008,43.2
Azerbaijan,2009,40.9
Azerbaijan,2010,38.9
Azerbaijan,2011,37.2
Azerbaijan,2012,35.6
Azerbaijan,2013,34.2
Bahamas,1800,471.04
Bahamas,1950,128.25
Bahamas,1951,126.56
Bahamas,1952,123.51
Bahamas,1953,120.35
Bahamas,1954,117.08
Bahamas,1955,113.69
Bahamas,1956,110.25
Bahamas,1957,106.7
Bahamas,1958,103.09
Bahamas,1968,29.4
Bahamas,1969,30
Bahamas,1970,30.6
Bahamas,1971,31.2
Bahamas,1972,31.7
Bahamas,1973,32
Bahamas,1974,32.2
Bahamas,1975,32.1
Bahamas,1976,31.9
Bahamas,1977,31.5
Bahamas,1978,31
Bahamas,1979,30.5
Bahamas,1980,29.9
Bahamas,1981,29.4
Bahamas,1982,29
Bahamas,1983,28.6
Bahamas,1984,28.2
Bahamas,1985,27.8
Bahamas,1986,27.3
Bahamas,1987,26.5
Bahamas,1988,25.6
Bahamas,1989,24.5
Bahamas,1990,23.5
Bahamas,1991,22.5
Bahamas,1992,21.5
Bahamas,1993,20.6
Bahamas,1994,19.7
Bahamas,1995,18.7
Bahamas,1996,17.9
Bahamas,1997,17.1
Bahamas,1998,16.5
Bahamas,1999,16.1
Bahamas,2000,15.8
Bahamas,2001,15.6
Bahamas,2002,15.6
Bahamas,2003,15.5
Bahamas,2004,15.4
Bahamas,2005,15.3
Bahamas,2006,15.1
Bahamas,2007,14.9
Bahamas,2008,14.6
Bahamas,2009,14.3
Bahamas,2010,13.9
Bahamas,2011,13.6
Bahamas,2012,13.3
Bahamas,2013,12.9
Bahrain,1800,439.79
Bahrain,1801,439.79
Bahrain,1802,439.79
Bahrain,1803,439.79
Bahrain,1804,439.79
Bahrain,1805,439.79
Bahrain,1806,439.79
Bahrain,1807,439.79
Bahrain,1808,439.79
Bahrain,1809,439.79
Bahrain,1810,439.79
Bahrain,1811,439.79
Bahrain,1812,439.79
Bahrain,1813,439.79
Bahrain,1814,439.79
Bahrain,1815,439.79
Bahrain,1816,439.79
Bahrain,1817,439.79
Bahrain,1818,439.79
Bahrain,1819,439.79
Bahrain,1820,439.79
Bahrain,1821,439.79
Bahrain,1822,439.79
Bahrain,1823,439.79
Bahrain,1824,439.79
Bahrain,1825,439.79
Bahrain,1826,439.79
Bahrain,1827,439.79
Bahrain,1828,439.79
Bahrain,1829,439.79
Bahrain,1830,439.79
Bahrain,1831,439.79
Bahrain,1832,439.79
Bahrain,1833,439.79
Bahrain,1834,439.79
Bahrain,1835,439.79
Bahrain,1836,439.79
Bahrain,1837,439.79
Bahrain,1838,439.79
Bahrain,1839,439.79
Bahrain,1840,439.79
Bahrain,1841,439.79
Bahrain,1842,439.79
Bahrain,1843,439.79
Bahrain,1844,439.79
Bahrain,1845,439.79
Bahrain,1846,439.79
Bahrain,1847,439.79
Bahrain,1848,439.79
Bahrain,1849,439.79
Bahrain,1850,439.79
Bahrain,1851,439.79
Bahrain,1852,439.79
Bahrain,1853,439.79
Bahrain,1854,439.79
Bahrain,1855,439.79
Bahrain,1856,439.79
Bahrain,1857,439.79
Bahrain,1858,439.79
Bahrain,1859,439.79
Bahrain,1860,439.79
Bahrain,1861,439.79
Bahrain,1862,439.79
Bahrain,1863,439.79
Bahrain,1864,439.79
Bahrain,1865,439.79
Bahrain,1866,439.79
Bahrain,1867,439.79
Bahrain,1868,439.79
Bahrain,1869,439.79
Bahrain,1870,439.79
Bahrain,1871,439.79
Bahrain,1872,439.79
Bahrain,1873,439.79
Bahrain,1874,439.79
Bahrain,1875,439.79
Bahrain,1876,439.79
Bahrain,1877,439.79
Bahrain,1878,439.79
Bahrain,1879,439.79
Bahrain,1880,439.79
Bahrain,1881,439.79
Bahrain,1882,439.79
Bahrain,1883,439.79
Bahrain,1884,439.79
Bahrain,1885,439.79
Bahrain,1886,439.79
Bahrain,1887,439.79
Bahrain,1888,439.79
Bahrain,1889,439.79
Bahrain,1890,439.79
Bahrain,1891,439.79
Bahrain,1892,439.79
Bahrain,1893,439.79
Bahrain,1894,439.78
Bahrain,1895,439.75
Bahrain,1896,439.68
Bahrain,1897,439.56
Bahrain,1898,439.39
Bahrain,1899,439.15
Bahrain,1900,438.84
Bahrain,1901,438.46
Bahrain,1902,438.01
Bahrain,1903,437.5
Bahrain,1904,436.91
Bahrain,1905,436.26
Bahrain,1906,435.54
Bahrain,1907,434.75
Bahrain,1908,433.89
Bahrain,1909,432.97
Bahrain,1910,432.01
Bahrain,1911,431.01
Bahrain,1912,429.99
Bahrain,1913,428.96
Bahrain,1914,427.92
Bahrain,1915,426.89
Bahrain,1916,425.86
Bahrain,1917,424.83
Bahrain,1918,423.79
Bahrain,1919,422.76
Bahrain,1920,421.73
Bahrain,1921,420.7
Bahrain,1922,419.67
Bahrain,1923,418.63
Bahrain,1924,417.6
Bahrain,1925,416.57
Bahrain,1926,415.54
Bahrain,1927,414.51
Bahrain,1928,413.47
Bahrain,1929,412.44
Bahrain,1930,411.41
Bahrain,1931,410.38
Bahrain,1932,409.35
Bahrain,1933,408.31
Bahrain,1934,407.28
Bahrain,1935,406.25
Bahrain,1936,396.62
Bahrain,1937,387.23
Bahrain,1938,376.82
Bahrain,1939,367.75
Bahrain,1940,358.83
Bahrain,1941,350.11
Bahrain,1942,340.42
Bahrain,1943,331.98
Bahrain,1944,323.7
Bahrain,1945,315.56
Bahrain,1946,306.53
Bahrain,1955,306.6
Bahrain,1956,281.9
Bahrain,1957,259.2
Bahrain,1958,238
Bahrain,1959,218.5
Bahrain,1960,200.3
Bahrain,1961,183.1
Bahrain,1962,167.3
Bahrain,1963,152.5
Bahrain,1964,138.7
Bahrain,1965,126.1
Bahrain,1966,114.3
Bahrain,1967,103.5
Bahrain,1968,93.7
Bahrain,1969,84.6
Bahrain,1970,76.4
Bahrain,1971,69
Bahrain,1972,62.5
Bahrain,1973,56.6
Bahrain,1974,51.6
Bahrain,1975,47.2
Bahrain,1976,43.4
Bahrain,1977,40.1
Bahrain,1978,37.1
Bahrain,1979,34.5
Bahrain,1980,32.3
Bahrain,1981,30.3
Bahrain,1982,28.7
Bahrain,1983,27.2
Bahrain,1984,26
Bahrain,1985,25
Bahrain,1986,24.2
Bahrain,1987,23.7
Bahrain,1988,23.4
Bahrain,1989,23.2
Bahrain,1990,23
Bahrain,1991,22.6
Bahrain,1992,21.9
Bahrain,1993,20.9
Bahrain,1994,19.6
Bahrain,1995,18.1
Bahrain,1996,16.6
Bahrain,1997,15.3
Bahrain,1998,14.2
Bahrain,1999,13.3
Bahrain,2000,12.7
Bahrain,2001,12.2
Bahrain,2002,11.9
Bahrain,2003,11.6
Bahrain,2004,11.3
Bahrain,2005,10.9
Bahrain,2006,10.4
Bahrain,2007,9.9
Bahrain,2008,9.2
Bahrain,2009,8.5
Bahrain,2010,7.8
Bahrain,2011,7.2
Bahrain,2012,6.6
Bahrain,2013,6.1
Bangladesh,1800,507.88
Bangladesh,1801,507.88
Bangladesh,1802,507.88
Bangladesh,1803,507.88
Bangladesh,1804,507.88
Bangladesh,1805,507.88
Bangladesh,1806,507.88
Bangladesh,1807,507.88
Bangladesh,1808,507.88
Bangladesh,1809,507.88
Bangladesh,1810,507.88
Bangladesh,1811,507.88
Bangladesh,1812,507.88
Bangladesh,1813,507.88
Bangladesh,1814,507.88
Bangladesh,1815,507.88
Bangladesh,1816,507.88
Bangladesh,1817,507.88
Bangladesh,1818,507.88
Bangladesh,1819,507.88
Bangladesh,1820,507.88
Bangladesh,1821,507.88
Bangladesh,1822,507.88
Bangladesh,1823,507.88
Bangladesh,1824,507.88
Bangladesh,1825,507.88
Bangladesh,1826,507.88
Bangladesh,1827,507.88
Bangladesh,1828,507.88
Bangladesh,1829,507.88
Bangladesh,1830,507.88
Bangladesh,1831,507.88
Bangladesh,1832,507.88
Bangladesh,1833,507.88
Bangladesh,1834,507.88
Bangladesh,1835,507.88
Bangladesh,1836,507.88
Bangladesh,1837,507.88
Bangladesh,1838,507.88
Bangladesh,1839,507.88
Bangladesh,1840,507.88
Bangladesh,1841,507.88
Bangladesh,1842,507.88
Bangladesh,1843,507.88
Bangladesh,1844,507.88
Bangladesh,1845,507.88
Bangladesh,1846,507.88
Bangladesh,1847,507.88
Bangladesh,1848,507.88
Bangladesh,1849,507.88
Bangladesh,1850,507.88
Bangladesh,1851,507.88
Bangladesh,1852,507.88
Bangladesh,1853,507.88
Bangladesh,1854,507.88
Bangladesh,1855,507.88
Bangladesh,1856,507.88
Bangladesh,1857,507.88
Bangladesh,1858,507.88
Bangladesh,1859,507.88
Bangladesh,1860,507.88
Bangladesh,1861,507.88
Bangladesh,1862,507.88
Bangladesh,1863,507.88
Bangladesh,1864,507.88
Bangladesh,1865,507.88
Bangladesh,1866,507.88
Bangladesh,1867,507.88
Bangladesh,1868,507.88
Bangladesh,1869,507.88
Bangladesh,1870,507.88
Bangladesh,1871,507.88
Bangladesh,1872,507.88
Bangladesh,1873,507.88
Bangladesh,1874,507.88
Bangladesh,1875,507.88
Bangladesh,1876,507.88
Bangladesh,1877,510.9
Bangladesh,1878,515.42
Bangladesh,1879,518.51
Bangladesh,1880,521.6
Bangladesh,1881,524.7
Bangladesh,1882,529.34
Bangladesh,1883,532.48
Bangladesh,1884,535.66
Bangladesh,1885,540.44
Bangladesh,1886,543.62
Bangladesh,1887,545.21
Bangladesh,1888,546.81
Bangladesh,1889,550.09
Bangladesh,1890,551.72
Bangladesh,1891,553.36
Bangladesh,1892,555
Bangladesh,1893,556.64
Bangladesh,1894,559.91
Bangladesh,1895,561.5
Bangladesh,1896,563.05
Bangladesh,1897,562.91
Bangladesh,1898,564.37
Bangladesh,1899,564.07
Bangladesh,1900,565.35
Bangladesh,1901,564.87
Bangladesh,1902,565.97
Bangladesh,1903,565.31
Bangladesh,1904,566.23
Bangladesh,1905,565.38
Bangladesh,1906,566.12
Bangladesh,1907,561.75
Bangladesh,1908,558.97
Bangladesh,1909,554.46
Bangladesh,1910,550.01
Bangladesh,1911,545.53
Bangladesh,1912,542.63
Bangladesh,1913,538.13
Bangladesh,1914,533.65
Bangladesh,1915,530.77
Bangladesh,1916,526.4
Bangladesh,1917,522.05
Bangladesh,1918,519.25
Bangladesh,1919,514.92
Bangladesh,1920,510.61
Bangladesh,1921,506.36
Bangladesh,1922,503.64
Bangladesh,1923,499.46
Bangladesh,1924,495.29
Bangladesh,1925,492.6
Bangladesh,1926,488.46
Bangladesh,1927,477.26
Bangladesh,1928,464.89
Bangladesh,1929,454.14
Bangladesh,1930,442.3
Bangladesh,1931,432.03
Bangladesh,1932,420.68
Bangladesh,1933,410.79
Bangladesh,1934,399.88
Bangladesh,1935,390.41
Bangladesh,1936,379.92
Bangladesh,1937,370.78
Bangladesh,1938,360.68
Bangladesh,1939,351.91
Bangladesh,1940,342.18
Bangladesh,1941,333.7
Bangladesh,1950,352.4
Bangladesh,1951,341.9
Bangladesh,1952,331.7
Bangladesh,1953,322
Bangladesh,1954,312.5
Bangladesh,1955,303.4
Bangladesh,1956,294.6
Bangladesh,1957,286.3
Bangladesh,1958,278.6
Bangladesh,1959,271.1
Bangladesh,1960,263.8
Bangladesh,1961,257
Bangladesh,1962,250.8
Bangladesh,1963,245.1
Bangladesh,1964,240
Bangladesh,1965,235.4
Bangladesh,1966,231.7
Bangladesh,1967,228.7
Bangladesh,1968,226.4
Bangladesh,1969,224.7
Bangladesh,1970,223.6
Bangladesh,1971,222.6
Bangladesh,1972,221.6
Bangladesh,1973,220.4
Bangladesh,1974,218.9
Bangladesh,1975,216.7
Bangladesh,1976,214
Bangladesh,1977,210.7
Bangladesh,1978,207
Bangladesh,1979,202.8
Bangladesh,1980,198.4
Bangladesh,1981,193.8
Bangladesh,1982,189
Bangladesh,1983,184
Bangladesh,1984,178.8
Bangladesh,1985,173.3
Bangladesh,1986,167.6
Bangladesh,1987,161.7
Bangladesh,1988,155.7
Bangladesh,1989,149.7
Bangladesh,1990,143.7
Bangladesh,1991,137.6
Bangladesh,1992,131.7
Bangladesh,1993,125.7
Bangladesh,1994,119.9
Bangladesh,1995,114.2
Bangladesh,1996,108.6
Bangladesh,1997,103.2
Bangladesh,1998,97.9
Bangladesh,1999,92.9
Bangladesh,2000,88.1
Bangladesh,2001,83.6
Bangladesh,2002,79.2
Bangladesh,2003,75
Bangladesh,2004,70.9
Bangladesh,2005,66.9
Bangladesh,2006,63
Bangladesh,2007,59.3
Bangladesh,2008,55.7
Bangladesh,2009,52.3
Bangladesh,2010,49.1
Bangladesh,2011,46.1
Bangladesh,2012,43.4
Bangladesh,2013,41.1
Barbados,1800,469.76
Barbados,1906,682.08
Barbados,1907,490.44
Barbados,1908,518.05
Barbados,1909,409.33
Barbados,1910,435.23
Barbados,1911,427.11
Barbados,1912,675.58
Barbados,1913,394.8
Barbados,1914,654.47
Barbados,1915,313.89
Barbados,1916,393.18
Barbados,1917,469.33
Barbados,1918,333.4
Barbados,1919,571.64
Barbados,1920,438.48
Barbados,1921,651.22
Barbados,1922,304.08
Barbados,1923,597.63
Barbados,1924,483.95
Barbados,1925,506.68
Barbados,1926,509.93
Barbados,1927,326.89
Barbados,1928,537.54
Barbados,1929,388.35
Barbados,1930,375.39
Barbados,1931,483.95
Barbados,1932,321.99
Barbados,1933,381.88
Barbados,1934,415.74
Barbados,1935,357.67
Barbados,1936,321.99
Barbados,1937,352.81
Barbados,1938,359.26
Barbados,1939,315.5
Barbados,1940,292.6
Barbados,1941,364.1
Barbados,1942,284.37
Barbados,1943,266.83
Barbados,1944,277.76
Barbados,1945,240.65
Barbados,1946,260.17
Barbados,1947,270.05
Barbados,1948,249.7
Barbados,1949,203.48
Barbados,1950,195.97
Barbados,1951,216.59
Barbados,1952,233.32
Barbados,1953,222.2
Barbados,1954,167.6
Barbados,1955,145.1
Barbados,1956,126.4
Barbados,1957,111.4
Barbados,1958,99.7
Barbados,1959,90.7
Barbados,1960,83.7
Barbados,1961,77.9
Barbados,1962,73
Barbados,1963,68.6
Barbados,1964,64.7
Barbados,1965,61.2
Barbados,1966,58.2
Barbados,1967,55.5
Barbados,1968,53
Barbados,1969,50.5
Barbados,1970,48.1
Barbados,1971,45.7
Barbados,1972,43.3
Barbados,1973,41
Barbados,1974,38.8
Barbados,1975,36.7
Barbados,1976,34.6
Barbados,1977,32.6
Barbados,1978,30.7
Barbados,1979,28.9
Barbados,1980,27.3
Barbados,1981,25.9
Barbados,1982,24.6
Barbados,1983,23.6
Barbados,1984,22.7
Barbados,1985,21.9
Barbados,1986,21.1
Barbados,1987,20.4
Barbados,1988,19.6
Barbados,1989,18.8
Barbados,1990,18.1
Barbados,1991,17.4
Barbados,1992,16.8
Barbados,1993,16.3
Barbados,1994,16
Barbados,1995,15.8
Barbados,1996,15.8
Barbados,1997,15.9
Barbados,1998,16
Barbados,1999,16.2
Barbados,2000,16.4
Barbados,2001,16.5
Barbados,2002,16.6
Barbados,2003,16.5
Barbados,2004,16.2
Barbados,2005,16
Barbados,2006,15.7
Barbados,2007,15.4
Barbados,2008,15.1
Barbados,2009,15
Barbados,2010,14.8
